,XIST_pos_female_normals,XIST_neg_male_normals,SARC,PAAD,THCA,LUAD,LIHC,LAML,LUSC,LGG,STAD,READ,DLBC,GBM,COAD,TGCT-NS,PRAD,ESCA,KIRC,PCPG,UVM,BRCA,ACC,BLCA,TGCT-S,KICH,HNSC,TGCT-U,KIRP,SKCM,THYM,MESO,CHOL
ENSG00000122121.10,15.86998414,27.1628028,20.80920853,1.803776008,0.163310524,0.365449265,23.83752264,0.235564457,0.416388841,0.30220571,5.469732314,9.102663185,0.646454274,0.929293702,6.652291553,5.123382763,0.131280168,2.275066287,1.411712013,0.077228024,0.040318485,0.143500191,0.595842653,0.371336669,0.238542654,0.083703063,0.462436867,7.261159783,1.718031607,0.611035766,1.412774889,0.724511744,0.225373473
ENSG00000158571.10,3.74236162,1.306202889,0.226001489,0.230578705,0.206985711,0.151234644,8.683342401,0.179151484,0.200277765,0.279731778,0.195580036,0.185583629,0.282816254,0.278450904,0.155850268,0.414526639,0.202258156,0.268789278,0.152568015,0.093258525,0.110999862,0.923495322,0.171000226,0.276061904,0.603786439,0.138298011,0.189271489,0.371002291,0.255151374,0.142355106,0.329870635,0.152549313,1.439753623
ENSG00000017483.14,16.05070713,14.09110875,28.99042914,54.24519628,103.2935848,20.59231774,2.502070674,29.1532778,40.21114098,68.38682255,20.63413736,90.25503318,34.33030628,63.36645338,75.94086192,16.7591649,2.934023068,26.91221744,15.53016211,1.505368577,31.51547423,6.632662952,4.73708967,30.87386795,8.648811724,0.503972073,84.67057394,11.2511456,2.54683457,8.036030029,21.71721976,15.67445425,9.558469616
ENSG00000102383.13,1.239444781,1.053414295,1.174345307,0.522211713,1.386720961,0.48059072,0.069217158,0.661322841,0.35683361,3.65610117,0.272068003,0.102770844,0.065090773,4.54089293,0.102752077,1.526295175,0.543210745,0.26082919,0.726555995,3.02140518,0.279183769,0.578503154,0.569063825,0.238502997,1.06756353,0.599107755,0.160577711,1.17096666,0.825294109,0.23660703,0.517287904,0.832405727,0.115374289
ENSG00000102385.12,0.128416108,0.225425748,0.873171716,0.631318067,0.026908834,0.263002993,0.02765586,0.235239583,0.135749819,5.29092874,0.175694476,0.208397397,0.082364798,2.210776724,0.339504254,0.830995242,0.480844782,0.32008263,0.035507463,0.979460053,0.029181607,0.356001647,0.134870805,0.178876535,0.098049855,0.017756397,0.142978583,1.471002807,0.014679129,0.277189812,0.722939173,0.240297053,0.145374917
ENSG00000215105.4,2.009390486,1.684418314,1.42743555,0.97152519,1.775019832,1.032497527,0.279596306,0.881436622,0.696887313,4.35328174,1.015464446,0.67620512,0.180999481,3.472374533,0.662590958,1.101578764,1.709361256,1.174845858,1.053655842,3.126607309,0.651454601,2.490130269,0.769061904,0.560795891,0.260917342,1.387218711,0.419772991,1.771043932,1.061518144,0.751054816,0.893410714,1.441425494,1.067880126
ENSG00000147099.19,10.7799359,10.54647402,14.93975401,11.04445536,16.48519042,13.42890511,9.780894599,17.26955489,12.36300532,13.31848532,10.26096749,14.19837506,11.28911207,13.82995962,13.97614083,18.06458119,13.92224442,12.50674689,9.658151898,15.45593304,7.588950748,17.54835384,19.44743292,13.86043741,9.145027575,10.87232458,11.51017774,22.87024634,10.6217772,12.33347083,12.07424919,12.37758141,12.33033878
ENSG00000101986.11,6.335879742,6.608030845,13.04604263,8.23422006,4.907040484,8.663161336,10.34329059,13.60686607,7.392672363,6.173768544,15.77784325,7.83245096,7.331945323,9.166000306,8.274061278,8.749207331,6.357670517,16.41097597,9.103239422,10.17191989,46.91653878,8.872739352,27.27715932,7.736721388,5.150940039,7.186438943,7.511319049,11.04100811,9.191754342,40.58084302,11.3403575,8.824946533,8.549735808
ENSG00000165168.7,19.27395837,20.34033976,29.34973253,13.95342765,7.766683955,29.54723721,4.340588734,99.11383991,16.04056695,17.60262506,16.68761735,9.965464186,66.28217723,28.65263756,9.95257016,7.676903999,4.826084424,10.1007692,25.84719554,4.618338603,2.191673941,8.219311547,5.286218036,7.78841917,28.76468335,2.967481143,10.14290781,31.81201828,10.72641159,14.72782934,7.928087643,27.72014452,6.869702515
ENSG00000068366.19,26.40353809,29.35778194,18.00635515,19.13449039,13.50632717,25.28360831,67.38962744,33.1738796,18.53490343,14.38031944,23.94321081,19.94872695,19.17253832,12.07145377,16.52670265,9.411046144,5.250810554,30.23712515,21.08965865,27.88542368,3.705329811,6.062681659,30.01837504,12.64331005,18.08468537,17.36869709,17.86043411,13.25073058,17.63763371,17.20981827,8.407768314,23.01870859,23.9854593
ENSG00000147127.8,0.193833384,0.160195751,0.236392134,0.137157749,0.221946415,0.158848658,0.095662148,0.230565109,0.090805467,2.059619661,0.119015122,0.128187926,0.040999906,1.273307643,0.117549276,0.311000676,0.162956466,0.167496541,0.158980805,0.309136033,0.098046443,0.210166419,0.127452768,0.110536673,0.296900802,0.130731011,0.102833583,0.521016151,0.245669382,0.176641471,0.128903434,0.21902772,0.162252169
ENSG00000181544.13,0.326750806,0.223529057,0.985739848,0.354105443,0.19319732,0.735605117,0.261780544,4.508254341,1.73361253,0.34761967,1.263784222,1.344742016,1.558733149,0.715370673,1.174316915,2.278625789,0.24071643,1.880929103,0.262433309,0.134640375,0.148045484,0.921002227,0.337127174,1.349444293,1.925918501,0.129378197,1.385063555,2.720930299,0.134113492,1.444517159,0.86922579,0.780721728,0.339122193
ENSG00000147255.17,3.225001705,1.104908859,4.862538496,1.637272041,156.1321718,0.469869681,2.030771408,0.38251913,1.084395437,12.13182743,0.438938678,0.204021215,0.399180334,5.802169072,0.24320025,14.59045079,0.596940135,0.588823766,0.415173728,38.2858327,0.123046059,22.09353611,0.191321522,0.626477478,19.23620162,0.107216292,0.325723169,6.961026176,0.656566036,0.668204741,0.573585721,1.253534919,0.737884714
ENSG00000134594.4,0.736110106,0.611230698,5.123195057,1.663257932,0.68244167,1.071322416,0.375641842,3.519902516,1.018945297,21.98991641,0.695121513,0.55068596,17.566441,15.99436647,0.595124225,1.752163035,0.31560561,0.495388171,2.060008981,8.706608685,3.662589517,0.702661432,1.381975779,0.978393046,1.345835707,0.366671796,0.995499365,1.601029621,0.436046749,3.100045551,3.232939497,1.679586881,1.022256388
ENSG00000147394.18,23.95680028,33.40252673,9.527026226,16.72544831,20.30853888,15.80114549,1.208178931,33.21923123,23.45675932,3.48743894,13.77514012,9.440416503,8.079111076,4.667669381,8.351884644,12.00095883,11.21001953,62.26367525,9.528110507,9.959935364,5.677331452,22.36416269,4.654955661,23.42384959,6.977966553,2.02477463,61.73707255,7.88111635,10.34717733,5.452251148,6.484541348,17.08965018,13.07917786
ENSG00000180772.6,2.533597256,2.684816012,0.37821816,0.048210435,0.002477248,2.326573413,0.019312204,0.000999989,1.377581566,0.003341504,0.082145554,0.00277077,0.001909048,0.007165112,0.008606785,1.208632893,0.003358265,0.011408133,0.040726288,0.036460812,0.004863514,0.001833293,0.082936512,0.024650076,0.007803141,0.009648658,0.009614701,0.571014783,0.007320704,0.013783684,0.006161203,0.196777573,0.001624967
ENSG00000187601.4,24.96526895,28.60560896,44.87538303,21.24478719,24.63847988,17.30701013,9.249454894,5.76536824,17.72327668,89.74079867,7.516454431,8.365994402,16.10526266,54.73097156,5.914732338,39.90846065,51.44720597,6.535028054,22.4973569,44.0871385,16.06936071,21.11025374,30.00623461,10.76255775,10.77315458,23.6364171,9.585629664,59.46216141,14.34470265,23.3878755,29.64475592,18.29818345,15.43287742
ENSG00000130988.12,26.52089332,36.5843922,6.021562953,5.930147968,24.04365604,5.442031244,133.8428071,0.458826824,1.67422315,11.66631246,4.015539696,3.010716968,0.295093104,18.68415006,1.634788098,8.861085143,4.720514397,1.749854412,13.88180549,13.31135148,0.360998404,4.027609283,101.8179479,1.296960103,0.353705405,18.3425308,0.388545724,28.73027705,19.72084238,0.671059653,1.162931341,3.882130758,20.72117302
ENSG00000147256.10,2.425474237,0.13551068,0.562968071,1.196610172,94.27847611,0.240828198,0.460802209,0.001652148,0.077638578,10.47761502,0.022908348,0.018083307,0.005090941,3.026126633,0.111970061,0.436884408,0.289640051,0.036782266,0.023154281,369.1002393,0.137136005,0.947669135,0.32100044,0.18811586,0.381900368,0.142078326,0.104285629,0.071001829,0.006094306,0.078619105,0.309059685,0.019591744,0.067876274
ENSG00000257529.5,0.519417805,0.425971481,0.533391654,0.353157751,0.295582766,0.414863091,0.159871001,0.378283571,0.423139482,1.03669649,0.951690409,1.065795128,0.373721868,0.598599465,1.02512143,0.481584226,0.640076549,0.167734347,0.598521262,0.805891185,1.391224088,0.543492806,0.410357792,0.354637023,0.423950459,0.425056523,0.423625925,0.931030283,0.241895662,0.778143017,0.800837036,0.497903831,0.501003321
ENSG00000067829.18,45.93192154,50.76506235,74.10943329,50.91249491,53.063074,52.69022423,40.36101716,46.85318533,49.76504319,70.66655542,63.58211317,70.68889598,69.39070635,69.01509828,72.2566828,63.0903045,59.54085584,67.81454696,46.64705148,71.27111805,108.6342329,64.82185476,68.8830394,53.6901053,30.17041251,58.93611614,53.82315737,58.16986295,71.32441687,65.12999474,79.36549968,51.04585543,50.40996312
ENSG00000221994.10,1.875971352,1.564358775,1.695301757,1.693005384,2.338986094,1.722032201,0.296886075,2.212742499,1.638859721,2.251216648,1.599585434,1.931521774,0.721454484,3.077338915,1.693794029,1.412183307,2.381711964,1.806071576,2.246835957,1.613721303,0.778734565,2.597659441,1.632284619,1.832150309,0.737963613,1.586952453,0.957873104,1.80100227,1.350575383,1.231767845,1.067935802,1.020584277,1.778491734
ENSG00000165376.10,14.86431149,29.73286139,0.456138404,61.35353643,5.459066967,20.60522603,37.82952651,0.028173924,1.094713502,0.117030644,42.98146107,70.31769196,0.03054495,0.043062946,84.3236737,7.748194465,0.150977533,19.475541,106.2482387,0.050670659,0.032817898,0.296000908,2.951574561,0.160897863,0.076572522,0.394783584,0.128823394,7.760771079,132.9541048,0.096091497,0.029064225,0.169450778,19.25035804
ENSG00000085185.15,5.155640386,4.480963435,5.077446159,4.781434648,5.913958671,5.89070982,2.449922578,13.85506587,5.35383688,4.335211313,6.719072283,5.959409845,2.505541626,4.04454304,5.012798494,5.999815503,3.992230616,8.446554094,4.719360614,4.178634074,4.511469043,6.993488429,1.732287164,3.873616234,2.297887422,2.359381062,4.310164915,11.43116074,4.311934605,6.587703494,3.200040449,4.058877395,5.624763216
ENSG00000101911.12,22.62475964,29.47067915,35.5482414,18.54266737,18.84412077,28.71189095,11.44310439,27.59592608,36.69993219,5.462595286,30.56879866,52.70604757,24.33057874,15.0079378,45.65437244,34.88030786,25.67980387,31.63388807,19.53856796,18.15788486,10.94303435,32.10910789,25.61756833,35.60826352,32.52736804,33.16171207,30.7951784,26.98152525,15.86241009,25.1666536,39.58972977,18.47896477,17.31407969
ENSG00000171100.14,8.598884246,7.970763387,4.104170112,5.564394892,9.031120652,5.754770295,4.718046847,16.92974562,5.273794387,12.70306342,6.893213424,8.740615107,4.25324734,9.381457169,7.500065822,6.838011517,4.549155509,8.304740324,6.538132622,3.074052634,2.151021724,7.667689012,5.570049874,3.498752665,7.63608665,5.475867574,6.199036372,5.321009576,5.236131767,5.099007406,3.376824405,3.029440967,3.63662278
ENSG00000125356.6,144.0579323,157.1447036,145.4846532,145.484223,135.1852823,134.6458447,214.9076571,63.49432544,153.0973004,144.4938664,119.3573967,193.2580473,208.8226053,177.3008699,182.5497958,190.6677785,171.6202587,117.0949313,166.525819,280.3721604,178.2428394,222.8691716,240.6465648,172.7823719,127.7994637,269.0721742,130.3492416,147.6973366,220.1846246,158.926641,264.9700049,202.3087815,168.5210301
ENSG00000073464.11,2.607506849,2.675195729,2.795602857,2.424357533,4.122063759,2.1492434,1.843933834,1.358716578,1.406836156,10.14575463,3.066333212,2.15122354,2.651895985,6.046765287,1.882743206,3.37866739,1.116883284,2.578993981,3.998651988,7.490408518,0.735534429,0.325165238,3.895803664,0.821733352,0.365752263,3.132345977,0.745209026,1.44102963,3.163118136,1.59487441,2.170844175,1.157625322,2.741637609
ENSG00000068400.13,19.45323673,18.55212028,30.12664026,29.81104985,27.92265969,28.19112946,15.41933765,56.88880297,24.82599469,46.6793379,18.18618244,24.55014299,32.4186815,27.95408557,25.05291077,40.24877411,25.62103699,21.86906511,21.15576543,46.43202319,20.10545798,29.98073716,27.70790602,28.62998676,17.7497612,16.65294769,20.89678036,36.86040456,21.12233748,24.36721191,30.04924375,27.29175835,27.36664202
ENSG00000172943.18,9.71270154,9.554381236,7.785848581,7.900375265,9.324524745,11.87445548,7.8272192,24.68779641,13.96202988,9.781269798,11.94456843,12.86085023,8.110986858,9.069551758,11.75007208,15.30681186,20.648774,17.05991771,7.547915164,8.434104789,6.403962155,16.16767694,5.472301493,9.809012986,20.56913475,7.218795122,8.699421285,17.71132205,6.354388936,10.53737985,9.611341189,6.454908929,7.056565644
ENSG00000147145.12,0.295639954,0.135712417,1.776317105,0.226683682,0.1178939,0.135574265,0.038151742,4.454288609,0.16536015,2.084757393,0.423405659,0.120272107,0.058727585,1.851553144,0.098874373,1.676289493,0.064947395,0.335013456,0.210772083,0.10457481,0.011909142,0.410997058,0.067451242,0.140446964,0.191655009,0.118297593,0.194892261,1.24099732,0.034066003,0.503052417,0.110354568,0.208182821,0.050374816
ENSG00000147274.14,105.7772901,79.44847602,101.0108336,79.0061444,114.8352685,104.0231191,43.69841417,226.6428129,119.5574905,124.1326246,109.8649341,144.6296162,118.817668,147.0467786,135.9783786,229.253676,98.55287397,122.3634671,110.9465645,79.08060376,99.70076136,141.7273258,71.76354875,97.7317252,125.7851551,58.84676416,95.01911112,218.1837733,73.19117929,101.3454668,183.771792,110.913746,93.83209728
ENSG00000147041.11,1.474804733,1.113299848,0.696436124,3.704906549,6.658831375,1.972855599,0.431464375,0.015673709,1.373361473,0.707269247,1.461764833,1.841310708,0.025545457,1.095802544,1.939513953,3.238653815,0.549876434,1.685186926,0.326817477,0.49099547,0.016909127,8.282710824,1.110036566,2.687506745,3.086717023,2.456134298,0.859826163,7.501088689,0.197082756,3.882776465,0.023741828,0.566916594,0.488497996
ENSG00000125352.5,10.41888271,9.472603494,16.15017062,15.73760958,13.65890011,13.77143876,12.39610956,14.4330304,14.23285328,15.07483171,11.51301853,20.63851881,26.02271953,15.21237455,20.33146579,21.43153966,13.12223774,12.04749939,12.7450717,18.19077978,16.50335536,17.63600397,17.04642985,14.31942999,12.8777304,7.405558992,12.84962646,14.97101364,9.888472476,17.09918609,25.30363436,13.33308834,14.08967747
ENSG00000203933.2,0.009249957,0.011689595,0.001434765,0.00121051,0.001151501,0.001293671,0.081042687,0.004043456,0.001111099,0.000999989,0.004854948,0.001208318,0.001909059,0.001194159,0.001673068,0.000999989,0.002255047,0.005081713,0.001656697,0.000999989,0.000999989,0.000999989,0.000999989,0.00125987,0.002639295,0.001540517,0.001263836,0.000999989,0.001518853,0.001073247,0.000999989,0.000999989,0.004124944
ENSG00000123131.12,75.4493718,77.4560324,262.4209719,119.4223106,73.48036411,185.9466398,154.6548299,34.60652657,153.4733243,67.1251659,109.5711369,187.0797988,67.47617962,182.3358995,177.8868825,236.2957362,161.0433952,97.83839745,142.1044037,118.8268874,66.50632463,135.9122825,159.3208847,115.5262398,207.2713214,42.63055628,108.3747136,207.9654416,72.4482697,158.0746354,66.69564769,116.6905942,138.5143161
ENSG00000126759.12,8.605409757,8.95019245,6.835946042,4.593159607,2.723294297,3.793337842,4.826575784,77.90266075,2.485776848,1.501993631,2.294663359,1.812241251,31.32243357,2.29497802,1.753928357,5.258085329,1.591518965,1.585923756,4.269076805,3.526201192,1.383722476,1.027662395,2.09710368,2.659850759,18.80039816,1.176676722,2.502767315,7.431224735,4.334694569,4.131427644,22.11840315,3.060988504,3.294753201
ENSG00000196924.14,581.2881623,816.4899671,2085.848524,599.7946528,426.6779254,457.6089695,119.2998709,375.4714534,483.6681561,169.8587553,481.1788232,252.0290471,424.9550976,432.0743112,256.486108,767.4562922,668.5313893,501.5721,405.5886725,186.740887,291.3732044,368.1533002,193.0590075,564.1642105,499.9758187,78.17498469,652.4618745,918.3498181,269.3750074,643.0832034,421.8067705,894.6624758,676.7258312
ENSG00000147065.16,165.2203913,162.5526402,247.6674824,132.2013328,284.3654516,192.0983491,58.02770687,390.827327,181.1184606,66.48427889,95.90372879,58.55388659,133.0505613,194.9776846,50.51542288,119.2255821,42.38247922,206.606959,254.6745142,112.2646458,111.2660433,91.50419409,50.01006258,77.89133862,109.8877164,60.38980195,250.1076715,206.9875236,147.8514955,286.7732893,93.04269555,240.0502755,121.6180953
ENSG00000188706.12,20.12630218,22.98657336,19.68608898,24.08254982,12.87839621,69.49717534,28.88851074,14.5161786,31.20022113,39.8244879,52.17996084,65.0792318,2.770542403,41.18673703,60.46788905,24.73811895,35.89325416,49.57089716,31.43556447,11.22245267,15.88444347,41.2306158,10.86395725,21.1917896,32.49853092,23.43585592,22.2217487,50.07088326,22.18104535,19.42326099,3.100202558,19.89755172,29.9508605
ENSG00000102078.15,7.143217194,5.678926773,9.721518072,10.3720326,7.554784447,9.46405148,4.235883947,11.67949389,9.995478972,12.78434112,6.990280772,9.852544461,7.946449029,15.19107988,9.716347444,16.59735569,7.614626503,8.782226949,7.888402683,17.61500427,4.541455362,16.33181779,9.249756208,10.14845127,7.927651438,4.678024852,7.814069397,18.16135576,7.241489288,9.66645492,9.141506563,8.622721628,8.902881417
ENSG00000068323.16,29.15429558,25.16060176,44.4142256,26.15058451,39.66148041,27.51852535,14.05998858,28.88736807,27.57322949,45.29389355,25.97150802,19.86039197,16.89875417,45.73723788,18.72097527,30.68111186,19.1012179,31.59099182,25.79711827,26.71162909,19.28666407,22.99679963,41.18718779,22.91179683,11.12438428,17.28261796,26.75792415,27.56183429,23.60194605,25.58231681,24.95959141,44.28657187,25.16719805
ENSG00000124333.14,24.03221769,23.47361594,28.33654017,17.46540736,18.84103555,24.12683813,23.67583288,36.31437365,24.23448493,28.03984915,23.73984078,27.85328406,17.58783505,29.23287087,23.52911269,25.82105017,21.23322406,29.87730346,23.58501125,19.76970745,12.90649703,39.87864858,22.42523553,21.73325772,14.00264645,22.91968458,22.34563733,33.75197456,18.82704016,33.94721067,19.02768427,22.98485513,19.17096329
ENSG00000182492.15,131.4893822,168.4265357,824.9344554,616.4759232,159.6910201,307.9971996,94.78255455,1.745461734,277.5598304,60.42510378,281.51664,182.1306659,93.94325556,199.5131911,156.9095377,424.9682001,141.0343759,301.6421771,534.3251003,224.1629334,111.1735176,480.5456933,75.18191058,191.3106761,71.30082519,56.32667541,283.357962,649.3263745,164.8912448,211.2252111,173.8526955,1044.96984,338.0963684
ENSG00000049768.14,0.985306493,0.989764916,1.916142209,2.139739372,1.51040054,2.953476535,2.06025681,0.996979674,2.83766422,0.543200846,4.020915486,2.079548898,7.717353256,0.650075792,2.013406748,2.551604036,1.189488467,3.681540075,1.648911094,0.464616838,0.603951602,1.951007578,0.469710311,2.193745015,5.300929408,0.259380184,4.904819733,5.560829101,0.585813866,2.783816376,2.32809907,1.691420039,1.009740028
ENSG00000071553.16,95.98113902,116.0041978,129.746994,116.1377085,154.4841503,126.123642,75.15012817,92.94868738,111.7288215,130.456633,98.13292469,104.1106312,83.58934827,160.1223845,103.0507445,92.42881242,202.5766428,100.5134992,109.2833472,320.3050404,140.8856166,275.1452822,138.5118345,141.6108637,61.99127919,247.3044778,98.00869786,126.6848328,119.5255295,199.79219,83.27394073,92.62335197,94.65116678
ENSG00000131089.13,9.804988795,9.925898327,14.17912078,9.791368218,9.048699937,7.833693378,4.946015182,8.129264572,6.654889945,32.63477859,8.848714889,8.812760096,7.609651377,19.82336465,9.815413331,15.9810727,9.256716441,8.234691647,10.49108757,36.3424542,7.956923974,10.27348543,13.59879272,8.410065639,7.321306719,9.292030539,4.898664931,13.39107615,9.142082366,8.829619774,11.39248217,7.090571502,6.857897479
ENSG00000101940.17,83.29159858,84.79750498,148.990531,127.9254206,121.4084292,89.02379084,142.3284544,37.70292201,68.43855263,114.4546686,57.28595309,83.2861019,78.28666739,115.8890082,86.23160709,104.4171918,146.4253273,61.20789603,184.453077,130.1494386,147.9356982,83.56592227,183.4713531,106.246516,53.76248614,102.2770497,72.27145199,108.2032483,255.5510388,98.10957982,141.6744316,106.4369651,166.2102445
ENSG00000102043.15,0.829417288,0.862496167,0.713306615,0.863474611,0.625432208,0.589987482,0.243109664,1.629152194,0.612416328,0.305013456,0.791650554,1.399536915,1.11099826,0.290417673,1.388688064,1.425695823,0.449455156,0.817494064,0.649104495,0.933486777,0.42009059,0.344335485,0.982617559,0.860447158,0.934359462,0.428295621,0.449311832,1.930935535,0.535435931,0.69255647,0.895357106,0.426634098,0.548500919
ENSG00000102057.9,1.015527094,0.819046775,2.225784229,2.011626386,0.937782509,1.306548185,0.289268532,3.091864939,1.305499351,5.879985785,1.303515809,0.627980839,1.335542191,3.623742664,0.653308631,3.802790714,0.67885795,1.297187152,0.783405151,3.451539183,0.500090315,0.636003095,0.788100409,1.183055192,5.237157922,0.398835402,0.744469705,3.010910867,1.02283906,1.659464772,0.765516087,2.311564295,1.391620805
ENSG00000063601.16,9.648720237,8.521257553,6.964483535,8.3307881,8.769196897,11.90764049,4.702559279,16.27847392,20.74173763,20.41389687,11.40687421,11.34828558,14.00474725,13.53328054,10.63831053,10.10152716,9.065659209,21.25372013,8.158084307,4.687934979,5.585292128,15.09017462,5.73648123,10.71309276,6.777066648,9.802915772,17.01269182,14.1614786,7.225782215,9.482991149,17.97718578,9.566371903,9.718504575
ENSG00000188419.13,8.173372817,7.282674361,9.191766646,6.631256235,8.263372851,7.504366944,4.099061191,10.0428353,6.627054549,7.748420582,8.046916047,7.487406188,3.465125194,8.64726824,6.975801906,7.571654423,7.279210947,10.87796753,9.406073799,11.44360838,2.869416339,8.074378878,8.416516763,5.606179763,7.142337325,8.506966473,5.813769589,9.770957871,6.062426204,8.166651428,6.345366106,6.764957619,6.212245732
ENSG00000089682.16,5.069137794,4.423551038,3.47103834,5.471790661,4.170351014,6.225347002,3.916233761,14.31676047,6.122791159,4.383842932,8.667259765,6.980780642,3.06417549,3.531343061,6.791776462,6.442150416,4.162895659,11.70914484,5.868376326,2.105380991,1.263039694,5.846823058,3.554539581,5.028506384,3.077076096,3.915055075,5.722256121,8.490797114,4.839786991,3.590581871,3.998433053,3.998872573,5.783451374
ENSG00000183035.12,0.001166651,0.001172398,0.001347805,0.001105249,0.000999989,0.001396459,0.001084375,0.001326073,0.002111079,0.001598567,0.004244239,0.000999989,0.000999989,0.003232962,0.003232894,0.002176419,0.001445328,0.004163227,0.002283556,0.001394712,0.000999989,0.000999989,0.000999989,0.002355911,0.006081986,0.057757256,0.001395767,0.000999989,0.001518846,0.001219763,0.002451592,0.000999989,0.000999989
ENSG00000198947.14,13.95614637,10.84294974,14.74988907,4.090198074,17.4582833,3.975308585,7.522251336,0.753065781,4.584402919,11.2328346,6.039810301,3.745983378,6.123267105,9.15126515,3.332685694,20.88570198,5.851240198,4.867323146,6.781497909,4.960395261,2.4266683,1.40184291,4.286167439,2.185157075,40.61322431,4.713990779,4.688258468,14.65072344,3.008827191,6.228970203,4.613886972,6.075078727,6.372826237
ENSG00000157514.16,171.608186,169.3265558,222.499483,180.4880026,126.1041911,146.551755,59.51232531,332.6828181,78.29290777,99.0718284,54.54004852,33.42395438,63.94242687,97.08382772,33.75576995,43.70961849,164.7771786,56.9318478,242.1647794,120.4972281,14.63954559,116.0175677,235.2565104,58.49083958,21.52878466,40.71893606,65.40115632,56.66162216,95.13104899,59.40662964,124.2411133,80.30747845,95.96724253
ENSG00000013563.13,20.97414872,21.88450845,21.28533324,25.95085634,29.08653934,26.85109781,11.12637296,23.37611134,22.50766571,11.33919185,20.89135408,23.01533556,16.5861032,17.06582875,25.45147978,13.34095662,23.01257593,21.79671385,28.46125485,37.15512864,22.32644602,20.12854642,21.07553807,23.78254591,7.336802948,42.5875827,25.66973107,19.73110707,30.03266283,29.32245419,12.9024747,29.27138741,21.69792472
ENSG00000130150.11,6.505034774,5.567626919,6.730869321,5.134515219,7.458323126,6.152196357,2.994781578,13.81994968,6.28096859,7.970892698,7.623669776,6.993691195,4.12279194,8.609837885,5.875776336,5.296267964,4.28622376,8.80445428,6.408734217,4.559308171,2.773737075,7.683514824,3.964224967,4.937324487,4.131244872,4.79910828,4.906240362,8.090898927,3.49537721,9.948122309,3.593413628,6.692154507,4.817829501
ENSG00000007350.16,0.220305366,0.238786511,0.475954457,0.121473472,0.054143907,2.792983436,1.930805349,11.97996391,4.500981816,2.830194434,3.110898865,0.189232201,0.238727521,2.661111271,0.523627015,2.190408029,0.068486456,2.648588431,0.274593996,0.078850602,1.020094739,0.051833454,0.081645952,0.516160024,133.4121341,0.328029317,5.931689165,0.27100662,0.141046707,7.346202771,0.530030522,21.20180808,0.064750002
ENSG00000123570.3,1.284390543,1.871349533,5.773201969,0.874633175,1.023080773,0.376901796,0.080324791,1.453603921,0.366388433,5.780321714,0.83615288,0.347872902,0.261452821,3.585058821,0.352814687,1.5804191,1.387277937,0.562736434,0.841856052,5.203607641,0.318501412,0.841825566,2.49359787,0.692027926,0.121409727,0.19018776,0.242781222,1.131000839,0.649113552,1.543340109,0.761325606,0.558181949,0.305999491
ENSG00000076716.8,12.83740005,15.76626888,18.21774309,11.76421696,9.201821892,26.82564225,1.523966909,0.904488938,18.55287478,9.729873564,11.82255563,20.2389065,0.61463683,11.26956684,17.95061157,58.01443784,6.867714482,11.5442621,14.40468187,1.292711396,0.698958172,10.23430079,3.434236556,6.669076107,0.500590507,7.807195486,7.692023032,99.02356607,43.30979738,6.542093426,66.75286036,7.224789342,9.769800787
ENSG00000022267.16,348.7426727,239.1393042,241.1551113,29.50485706,123.8791607,17.58142733,9.346927391,22.61821882,14.6121262,275.9256048,71.12529873,15.69441143,5.141421127,231.7850777,15.65736952,56.39798533,90.91324945,27.76572421,200.6566236,69.84665981,12.7739419,13.99780364,11.61614359,21.10696846,5.189504053,9.172669175,61.27310507,67.86049272,617.8885582,14.85006846,30.95251236,80.89845637,11.22535321
ENSG00000101938.14,58.20380685,31.96213472,50.83159321,8.951106603,2.62307643,5.511201927,0.634545112,4.79571203,3.088760041,14.64599415,5.910873305,3.259235408,1.052355724,10.84516757,3.876261801,10.61922523,23.25303414,4.663378607,3.244124788,0.319356437,0.925547048,1.561849036,0.132935769,1.811974057,0.956334652,6.426245403,1.356101115,4.361123966,2.826798887,7.408454303,5.734851405,58.20979293,1.334118397
ENSG00000147124.12,4.053080181,3.500731833,3.5029131,3.075045364,3.015196705,3.412166815,1.208805776,7.851462769,3.081715651,4.751614605,4.378130105,4.297852146,2.181017389,4.143635002,3.98782831,2.460436888,3.264184816,4.960829885,4.038711478,3.274405495,1.069630058,5.606831165,2.068425178,3.159722277,1.207392585,4.606673394,2.752627022,4.200904532,2.58543336,2.858775636,2.419707299,2.239865118,2.535352689
ENSG00000102053.12,0.832306454,0.785714519,0.682085795,0.666158324,0.584825188,0.262374146,0.191790777,1.659584449,0.178666759,2.589877403,1.080087865,0.941520241,0.201910045,0.652115084,0.958013203,1.189232948,0.646932189,0.912564871,0.490796654,1.31977319,0.087364364,0.277669125,0.230675487,0.297384142,0.294853067,0.131269222,0.115406387,2.471008546,0.452038702,0.158893527,0.468093915,0.664099584,0.744128718
ENSG00000241343.9,1381.305544,996.2275537,2028.04746,1707.547677,1413.344802,1742.913423,1088.552937,1591.83963,2008.576301,1087.862248,1185.499376,3126.844329,2849.999561,1037.98313,3097.891882,3765.752868,2316.670172,1276.11659,1671.778373,1223.932487,3986.365676,1784.478624,1427.579402,2009.818974,3953.120858,1144.398771,1767.616646,2345.045175,1141.017871,1930.830123,3054.062237,2300.295595,2326.931338
