,KICH,BLCA,READ,SKCM,PAAD,LGG,LUSC,LUAD,ESCA,OV,THCA,KIRC,SARC,UCEC,STAD,HNSC,UCS,CESC,CHOL,DLBC,LAML,KIRP,COAD,PCPG,THYM,GBM,UVM,MESO,ACC,LIHC,BRCA
ENSG00000094631.18,22.81354660713525,29.92896391319616,28.88096023031212,29.482332008731838,30.08192209542051,60.38460413540199,27.466568490307846,31.38746439174756,27.200973424555887,32.20131213544096,29.727951318349227,49.222093718528974,48.04511520735117,39.573103874037244,21.092762387362722,17.229443544067728,49.983746840697194,36.15198456169671,38.228967396816806,30.208321399545547,60.503381364742324,44.97068462206741,25.23529029617625,33.90406478714395,45.472949331431984,47.06513958016857,33.44221281475006,31.10344469454396,27.144254730233854,39.74420070250684,33.18616691182893
ENSG00000224204.1,0.004749886423575211,0.03599999056417768,0.001714255262551979,0.007583800908264091,0.02025025476069173,0.1962775453559023,0.014064368770385772,0.048512447208791346,0.02676937288567272,0.010369700775323256,0.06106801111077551,0.021851602715201594,0.17431217005746313,0.06030192096076085,0.00849995568794374,0.007692323813919249,0.04099982230314666,0.009712827413059193,0.0009999891070171,0.009400116268366426,0.005050600462597218,0.034888963554007085,0.0028897226567420648,0.06510060499372133,0.12556029233761834,0.3636852244422685,0.0061998987305263665,0.0059998836074864545,0.013092967443443532,0.006666589369449371,0.011485973695504243
ENSG00000131831.17,18.91794523579244,2.9882943321822597,5.059540808637048,1.3300012816781968,13.400662767940648,6.531619096213379,4.616813801567373,5.5746280470586,4.877495441548864,33.2323111161529,21.235704191911903,14.885305074806134,13.552210027999328,20.444132859454573,9.700802427158674,1.9146828960477875,6.384017920258242,2.338985643412564,10.471066127475972,1.7613890029422061,0.049227636804759944,25.418232676978477,3.951919481037691,21.93782374249306,3.162043757875678,2.576743194586851,1.2410013859562374,2.0778730597346,7.480564849956743,2.4981522960106872,16.225667717170293
ENSG00000126903.15,19.093481964983884,34.243293404430005,28.73197440631445,18.158671631280722,29.60826081950242,7.208542950308465,30.803524905519666,29.872696975486623,32.77255289862505,35.157972168923344,22.336115069959114,23.138493281140324,37.71859139606477,24.591221114490327,23.794252635971635,36.05761698204641,20.781083780118113,41.77502045407464,26.779184793851083,20.809961266138224,13.441926841222944,26.259948152502687,26.623786879646286,17.2357189949277,23.11904343457319,12.970876987761905,8.754251152455462,33.14732819171486,40.64291847756377,8.991374402422954,22.531226002364523
ENSG00000268066.5,0.040374830087568224,0.016314250232994702,0.02433319462404398,0.01820493356344069,0.013124886176327451,0.02756668504824951,0.027612907619511136,0.019515757608058945,0.05369239036058205,0.0649916751699168,0.030211892767413727,0.019736247270217822,0.031143801733524528,0.019030676079676203,0.0312082199004778,0.006653775824299958,0.01562953038311363,0.03180851491667842,0.013000008135455137,0.02139954366701731,0.07720246497750144,0.041277558559727034,0.029201996044872308,0.01439988933963762,0.022052421835590096,0.01822238847926184,0.007399827869544853,0.02662478001318344,0.020302438364026017,0.021416577903811847,0.031037668815591887
ENSG00000134597.13,10.283495916002543,20.051098350366022,22.515985905082115,21.4257633107174,17.010055457965812,21.366693336339953,21.172309228188535,19.770067838094512,23.742127970938192,22.39060930239024,17.41676248144085,15.499866856408891,23.121600412202007,21.321446747564497,27.306424597017983,16.468882157545433,21.040801518829465,24.11908071658342,21.51691614092811,26.304050736039905,21.12451315243705,15.618299539924358,20.988755547471147,15.131945636589876,27.785353310229397,23.909981340060558,11.705504712800332,18.02370915024072,14.948254654454013,11.085490098112935,21.59655064151073
ENSG00000147140.15,75.70842961338143,205.20187334087342,259.9691246120474,245.58060658159826,166.85868181583598,227.6996359555881,240.31261182304493,203.70707239161194,186.78111819354996,258.5900434050038,189.10937204458455,172.33422851870105,252.71397436967993,280.7126967063451,194.4465933423599,172.95989859270273,300.91372269172126,260.459292331964,234.43573329622458,208.88185214060218,284.0593848076555,168.53451150070507,247.04452158666786,183.58416987369955,265.7412230043917,275.639882582744,187.1428958918433,189.20272849597805,160.30793759226052,142.37930872332024,251.34937304400034
ENSG00000067842.17,0.8603686436401969,0.25671679140264214,0.013618953925142806,0.4045349904617551,0.08374994717115089,4.8635470472932445,0.12487146477167643,0.039588956750546175,0.0567699394209369,0.3295572406991806,0.17012595249265663,0.07850079075422074,0.28610727375979966,0.3758195532090954,0.029437383669533794,0.027537957978883434,1.009149885807055,0.1033586808007435,0.011000088824538371,0.03299955290209862,0.06796155575461423,0.10822147920816949,0.0232439023074659,18.8742010039771,0.38907909985171585,0.5517394133537975,1.0302072458589717,1.0922379753967024,23.111663907741544,0.019166741450536873,0.06908104731154639
ENSG00000273769.4,0.0035000471239500382,0.002415044070257481,0.0014761683579001428,0.013173882247920345,0.002124968333289709,0.015800047357757446,0.002935455059053552,0.0023016814248427255,0.00946154057711477,0.00689631201463827,0.0011630274997306747,0.002758223409388307,0.0023668628993605283,0.006111654924668966,0.0069722001260467716,0.00200000969703994,0.006185090376927065,0.0025346268386278155,0.0009999891070171,0.00460003608597557,0.006063277819509695,0.01030544169732749,0.002653545079254366,0.01959998841904799,0.0017017330102789062,0.003777748232368624,0.002599942248130785,0.0009999891070171,0.0009999891070171009,0.0012499870444383132,0.002285791470429166
ENSG00000120500.17,0.022874946522894443,0.016440457569706406,0.023380770168830212,0.02100006907054201,0.038000473786371995,0.028744406409548846,0.022975931023790322,0.04694274987694744,0.09138493393201683,0.03856310192070285,0.03610872849282092,0.046055117447684375,0.03330237936008665,0.01447783433338302,0.04981918093118111,0.010769243790654777,0.016925977485629705,0.021247640676841907,0.04800007818250225,0.016599882248218286,0.5746716967134161,0.02468043341815129,0.05340156766535295,0.021950251480518337,0.035561499426967104,0.034796340005568104,0.2450027371920357,0.022250329379378406,0.01913956097717205,0.025750070850362197,0.052735385376719
ENSG00000063587.13,9.709771535606013,3.689368168425014,5.656005058300877,4.9751629070661325,6.108019923227397,21.53725774814298,6.196146937239031,6.389513081055876,8.342174454496531,9.1845481118661,4.8775455579788956,5.97815365291782,7.1556991348098595,6.282084700501537,6.598371433312432,3.2341899291629668,6.4576620689732085,3.650011833914708,5.247468494980723,6.294241742236609,6.971897369141962,4.738076959977466,5.109379300754555,7.389218007283851,4.729963253431934,11.508742306581452,4.107386140891938,5.262263891530715,108.37875644037688,4.481341396085497,6.0034552149122895
ENSG00000184205.14,7.067208059892486,12.131956279574858,8.89195898797976,24.147565088251728,22.623459616831838,81.83435385699512,13.956847781027413,16.469311148245595,9.298671925380653,11.220650171833267,26.375234605878084,25.618319850946346,44.300543844660986,13.462022500767139,9.651444169622543,5.549625670575512,21.357446312478693,13.134527091311819,22.458810294869163,17.50339624495871,15.570095924461487,8.725801076633187,7.838224937869878,89.46300932591838,44.22171404587335,26.442613414040828,7.840174136672105,25.299136999446777,71.52643183905542,8.504799114567232,16.90803110805985
ENSG00000182195.7,16.74788456392921,24.447212258979672,3.0295675177053973,9.561313684783736,26.522665395789193,71.32637330191365,32.999645382072565,46.16636053697941,12.079406278825902,99.88060164726996,115.75993127124018,36.678564458239606,87.79987046718252,51.33245362734837,10.311251801613938,12.58294237656515,57.02947838517687,13.427862621884737,45.23806660323659,3.711789086500047,1.9837809389288343,51.505432780209595,3.348860080404806,114.86986719399223,43.426088583011,43.65544461450196,39.06746128409347,53.7622616539248,42.025560243299466,9.407982847463355,63.62098530004404
