IDs,Sub_ID,Extension,Ref,Baitset
TCGA-AC-A3W5-01,TCGA-AC-A3W5,1,01,Nimblegen.SQEZ2
TCGA-KD-A5QT-01,TCGA-KD-A5QT,1,01,Nimblegen.SQEZ2
TCGA-E2-A2P5-01,TCGA-E2-A2P5,1,01,Nimblegen.SQEZ2
TCGA-C5-A7X5-01,TCGA-C5-A7X5,1,01,Nimblegen.SQEZ2
TCGA-E9-A5UP-01,TCGA-E9-A5UP,1,01,Nimblegen.SQEZ2
TCGA-DX-A3LS-01,TCGA-DX-A3LS,1,01,Nimblegen.SQEZ2
TCGA-EY-A2OQ-01,TCGA-EY-A2OQ,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BT-01,TCGA-DX-A8BT,1,01,Nimblegen.SQEZ2
TCGA-A7-A4SA-01,TCGA-A7-A4SA,1,01,Nimblegen.SQEZ2
TCGA-PL-A8LZ-01,TCGA-PL-A8LZ,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3EJ-01,TCGA-AJ-A3EJ,1,01,Nimblegen.SQEZ2
TCGA-DX-A23T-01,TCGA-DX-A23T,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2F-01,TCGA-DX-AB2F,1,01,Nimblegen.SQEZ2
TCGA-A2-A3KD-01,TCGA-A2-A3KD,1,01,Nimblegen.SQEZ2
TCGA-MA-AA42-01,TCGA-MA-AA42,1,01,Nimblegen.SQEZ2
TCGA-C5-A901-01,TCGA-C5-A901,1,01,Nimblegen.SQEZ2
TCGA-KP-A3W1-01,TCGA-KP-A3W1,1,01,Nimblegen.SQEZ2
TCGA-B6-A409-01,TCGA-B6-A409,1,01,Nimblegen.SQEZ2
TCGA-DX-A1L3-01,TCGA-DX-A1L3,1,01,Nimblegen.SQEZ2
TCGA-WL-A834-01,TCGA-WL-A834,1,01,Nimblegen.SQEZ2
TCGA-A2-A3XW-01,TCGA-A2-A3XW,1,01,Nimblegen.SQEZ2
TCGA-AC-A3W7-01,TCGA-AC-A3W7,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2W-01,TCGA-DX-AB2W,1,01,Nimblegen.SQEZ2
TCGA-C5-A7CJ-01,TCGA-C5-A7CJ,1,01,Nimblegen.SQEZ2
TCGA-DX-A23V-01,TCGA-DX-A23V,1,01,Nimblegen.SQEZ2
TCGA-ZJ-AAXF-01,TCGA-ZJ-AAXF,1,01,Nimblegen.SQEZ2
TCGA-A2-A4RX-01,TCGA-A2-A4RX,1,01,Nimblegen.SQEZ2
TCGA-C5-A2LV-01,TCGA-C5-A2LV,1,01,Nimblegen.SQEZ2
TCGA-VR-AA4G-01,TCGA-VR-AA4G,1,01,Nimblegen.SQEZ2
TCGA-AC-A6IX-01,TCGA-AC-A6IX,1,01,Nimblegen.SQEZ2
TCGA-FU-A3HY-01,TCGA-FU-A3HY,1,01,Nimblegen.SQEZ2
TCGA-IW-A3M5-01,TCGA-IW-A3M5,1,01,Nimblegen.SQEZ2
TCGA-AC-A3EH-01,TCGA-AC-A3EH,1,01,Nimblegen.SQEZ2
TCGA-DG-A2KJ-01,TCGA-DG-A2KJ,1,01,Nimblegen.SQEZ2
TCGA-K1-A3PN-01,TCGA-K1-A3PN,1,01,Nimblegen.SQEZ2
TCGA-DX-A3UF-01,TCGA-DX-A3UF,1,01,Nimblegen.SQEZ2
TCGA-EO-A3AZ-01,TCGA-EO-A3AZ,1,01,Nimblegen.SQEZ2
TCGA-AC-A3QP-01,TCGA-AC-A3QP,1,01,Nimblegen.SQEZ2
TCGA-AC-A23G-01,TCGA-AC-A23G,1,01,Nimblegen.SQEZ2
TCGA-EA-A50E-01,TCGA-EA-A50E,1,01,Nimblegen.SQEZ2
TCGA-A7-A3RF-01,TCGA-A7-A3RF,1,01,Nimblegen.SQEZ2
TCGA-C8-A8HQ-01,TCGA-C8-A8HQ,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3EM-01,TCGA-AJ-A3EM,1,01,Nimblegen.SQEZ2
TCGA-C5-A7CK-01,TCGA-C5-A7CK,1,01,Nimblegen.SQEZ2
TCGA-ZH-A8Y2-01,TCGA-ZH-A8Y2,1,01,Nimblegen.SQEZ2
TCGA-DX-A7EU-01,TCGA-DX-A7EU,1,01,Nimblegen.SQEZ2
TCGA-VT-A80J-01,TCGA-VT-A80J,1,01,Nimblegen.SQEZ2
TCGA-EO-A3AU-01,TCGA-EO-A3AU,1,01,Nimblegen.SQEZ2
TCGA-L5-A8NK-01,TCGA-L5-A8NK,1,01,Nimblegen.SQEZ2
TCGA-VS-A9UO-01,TCGA-VS-A9UO,1,01,Nimblegen.SQEZ2
TCGA-VR-A8EY-01,TCGA-VR-A8EY,1,01,Nimblegen.SQEZ2
TCGA-JY-A6FD-01,TCGA-JY-A6FD,1,01,Nimblegen.SQEZ2
TCGA-KF-A41W-01,TCGA-KF-A41W,1,01,Nimblegen.SQEZ2
TCGA-FU-A3YQ-01,TCGA-FU-A3YQ,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2Z-01,TCGA-DX-AB2Z,1,01,Nimblegen.SQEZ2
TCGA-IW-A3M6-01,TCGA-IW-A3M6,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BO-01,TCGA-DX-A8BO,1,01,Nimblegen.SQEZ2
TCGA-EW-A2FR-01,TCGA-EW-A2FR,1,01,Nimblegen.SQEZ2
TCGA-OL-A5S0-01,TCGA-OL-A5S0,1,01,Nimblegen.SQEZ2
TCGA-VS-A959-01,TCGA-VS-A959,1,01,Nimblegen.SQEZ2
TCGA-A2-A3XS-01,TCGA-A2-A3XS,1,01,Nimblegen.SQEZ2
TCGA-A7-A3IY-01,TCGA-A7-A3IY,1,01,Nimblegen.SQEZ2
TCGA-A7-A6VY-01,TCGA-A7-A6VY,1,01,Nimblegen.SQEZ2
TCGA-KP-A3W3-01,TCGA-KP-A3W3,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G3-01,TCGA-AX-A3G3,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2X-01,TCGA-DX-AB2X,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3NG-01,TCGA-AJ-A3NG,1,01,Nimblegen.SQEZ2
TCGA-B6-A400-01,TCGA-B6-A400,1,01,Nimblegen.SQEZ2
TCGA-3C-AALI-01,TCGA-3C-AALI,1,01,Nimblegen.SQEZ2
TCGA-LL-A8F5-01,TCGA-LL-A8F5,1,01,Nimblegen.SQEZ2
TCGA-DX-A6B9-01,TCGA-DX-A6B9,1,01,Nimblegen.SQEZ2
TCGA-A7-A6VV-01,TCGA-A7-A6VV,1,01,Nimblegen.SQEZ2
TCGA-QQ-A5VB-01,TCGA-QQ-A5VB,1,01,Nimblegen.SQEZ2
TCGA-QQ-A8VH-01,TCGA-QQ-A8VH,1,01,Nimblegen.SQEZ2
TCGA-EA-A97N-01,TCGA-EA-A97N,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3TW-01,TCGA-AJ-A3TW,1,01,Nimblegen.SQEZ2
TCGA-EX-A69M-01,TCGA-EX-A69M,1,01,Nimblegen.SQEZ2
TCGA-EY-A72D-01,TCGA-EY-A72D,1,01,Nimblegen.SQEZ2
TCGA-FU-A3NI-01,TCGA-FU-A3NI,1,01,Nimblegen.SQEZ2
TCGA-S3-AA10-01,TCGA-S3-AA10,1,01,Nimblegen.SQEZ2
TCGA-EW-A6SB-01,TCGA-EW-A6SB,1,01,Nimblegen.SQEZ2
TCGA-DX-A7EF-01,TCGA-DX-A7EF,1,01,Nimblegen.SQEZ2
TCGA-FX-A3RE-01,TCGA-FX-A3RE,1,01,Nimblegen.SQEZ2
TCGA-BH-A5IZ-01,TCGA-BH-A5IZ,1,01,Nimblegen.SQEZ2
TCGA-L5-A43M-01,TCGA-L5-A43M,1,01,Nimblegen.SQEZ2
TCGA-OL-A5DA-01,TCGA-OL-A5DA,1,01,Nimblegen.SQEZ2
TCGA-MJ-A68H-01,TCGA-MJ-A68H,1,01,Nimblegen.SQEZ2
TCGA-AX-A2IN-01,TCGA-AX-A2IN,1,01,Nimblegen.SQEZ2
TCGA-A7-A4SB-01,TCGA-A7-A4SB,1,01,Nimblegen.SQEZ2
TCGA-A2-A4S3-01,TCGA-A2-A4S3,1,01,Nimblegen.SQEZ2
TCGA-FX-A48G-01,TCGA-FX-A48G,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BG-01,TCGA-DX-A8BG,1,01,Nimblegen.SQEZ2
TCGA-EY-A1GP-01,TCGA-EY-A1GP,1,01,Nimblegen.SQEZ2
TCGA-C5-A8XH-01,TCGA-C5-A8XH,1,01,Nimblegen.SQEZ2
TCGA-E6-A2P8-01,TCGA-E6-A2P8,1,01,Nimblegen.SQEZ2
TCGA-A2-A3XX-01,TCGA-A2-A3XX,1,01,Nimblegen.SQEZ2
TCGA-LQ-A4E4-01,TCGA-LQ-A4E4,1,01,Nimblegen.SQEZ2
TCGA-VS-A9U6-01,TCGA-VS-A9U6,1,01,Nimblegen.SQEZ2
TCGA-B6-A402-01,TCGA-B6-A402,1,01,Nimblegen.SQEZ2
TCGA-X6-A8C3-01,TCGA-X6-A8C3,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2T-01,TCGA-DX-AB2T,1,01,Nimblegen.SQEZ2
TCGA-DX-A3UA-01,TCGA-DX-A3UA,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BN-01,TCGA-DX-A8BN,1,01,Nimblegen.SQEZ2
TCGA-D1-A3JP-01,TCGA-D1-A3JP,1,01,Nimblegen.SQEZ2
TCGA-AC-A3OD-01,TCGA-AC-A3OD,1,01,Nimblegen.SQEZ2
TCGA-EY-A2OP-01,TCGA-EY-A2OP,1,01,Nimblegen.SQEZ2
TCGA-MB-A5Y8-01,TCGA-MB-A5Y8,1,01,Nimblegen.SQEZ2
TCGA-JW-A5VI-01,TCGA-JW-A5VI,1,01,Nimblegen.SQEZ2
TCGA-DX-A6BA-01,TCGA-DX-A6BA,1,01,Nimblegen.SQEZ2
TCGA-A5-A2K4-01,TCGA-A5-A2K4,1,01,Nimblegen.SQEZ2
TCGA-E9-A5FL-01,TCGA-E9-A5FL,1,01,Nimblegen.SQEZ2
TCGA-RE-A7BO-01,TCGA-RE-A7BO,1,01,Nimblegen.SQEZ2
TCGA-E2-A1LE-01,TCGA-E2-A1LE,1,01,Nimblegen.SQEZ2
TCGA-E9-A54Y-01,TCGA-E9-A54Y,1,01,Nimblegen.SQEZ2
TCGA-BK-A0CC-01,TCGA-BK-A0CC,1,01,Nimblegen.SQEZ2
TCGA-W5-AA2T-01,TCGA-W5-AA2T,1,01,Nimblegen.SQEZ2
TCGA-BH-A42T-01,TCGA-BH-A42T,1,01,Nimblegen.SQEZ2
TCGA-VS-A954-01,TCGA-VS-A954,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G1-01,TCGA-AX-A3G1,1,01,Nimblegen.SQEZ2
TCGA-L5-A8NM-01,TCGA-L5-A8NM,1,01,Nimblegen.SQEZ2
TCGA-AC-A4ZE-01,TCGA-AC-A4ZE,1,01,Nimblegen.SQEZ2
TCGA-A7-A6VW-01,TCGA-A7-A6VW,1,01,Nimblegen.SQEZ2
TCGA-VS-A9V1-01,TCGA-VS-A9V1,1,01,Nimblegen.SQEZ2
TCGA-AC-A6IW-01,TCGA-AC-A6IW,1,01,Nimblegen.SQEZ2
TCGA-MA-AA41-01,TCGA-MA-AA41,1,01,Nimblegen.SQEZ2
TCGA-R6-A6DQ-01,TCGA-R6-A6DQ,1,01,Nimblegen.SQEZ2
TCGA-A7-A13D-01,TCGA-A7-A13D,1,01,Nimblegen.SQEZ2
TCGA-BS-A0V4-01,TCGA-BS-A0V4,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G9-01,TCGA-AX-A3G9,1,01,Nimblegen.SQEZ2
TCGA-L5-A8NR-01,TCGA-L5-A8NR,1,01,Nimblegen.SQEZ2
TCGA-3C-AAAU-01,TCGA-3C-AAAU,1,01,Nimblegen.SQEZ2
TCGA-FI-A2EY-01,TCGA-FI-A2EY,1,01,Nimblegen.SQEZ2
TCGA-AP-A3K1-01,TCGA-AP-A3K1,1,01,Nimblegen.SQEZ2
TCGA-C5-A1BQ-01,TCGA-C5-A1BQ,1,01,Nimblegen.SQEZ2
TCGA-3B-A9HX-01,TCGA-3B-A9HX,1,01,Nimblegen.SQEZ2
TCGA-JX-A3Q8-01,TCGA-JX-A3Q8,1,01,Nimblegen.SQEZ2
TCGA-E2-A574-01,TCGA-E2-A574,1,01,Nimblegen.SQEZ2
TCGA-MB-A8JL-01,TCGA-MB-A8JL,1,01,Nimblegen.SQEZ2
TCGA-X2-A95T-01,TCGA-X2-A95T,1,01,Nimblegen.SQEZ2
TCGA-UE-A6QU-01,TCGA-UE-A6QU,1,01,Nimblegen.SQEZ2
TCGA-AJ-A2QO-01,TCGA-AJ-A2QO,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3NE-01,TCGA-AJ-A3NE,1,01,Nimblegen.SQEZ2
TCGA-AC-A5EH-01,TCGA-AC-A5EH,1,01,Nimblegen.SQEZ2
TCGA-DX-A6YQ-01,TCGA-DX-A6YQ,1,01,Nimblegen.SQEZ2
TCGA-A5-A3LO-01,TCGA-A5-A3LO,1,01,Nimblegen.SQEZ2
TCGA-H5-A2HR-01,TCGA-H5-A2HR,1,01,Nimblegen.SQEZ2
TCGA-QC-AA9N-01,TCGA-QC-AA9N,1,01,Nimblegen.SQEZ2
TCGA-K1-A42W-01,TCGA-K1-A42W,1,01,Nimblegen.SQEZ2
TCGA-VS-A94Y-01,TCGA-VS-A94Y,1,01,Nimblegen.SQEZ2
TCGA-IS-A3K6-01,TCGA-IS-A3K6,1,01,Nimblegen.SQEZ2
TCGA-S3-A6ZH-01,TCGA-S3-A6ZH,1,01,Nimblegen.SQEZ2
TCGA-VS-A8EK-01,TCGA-VS-A8EK,1,01,Nimblegen.SQEZ2
TCGA-HB-A2OT-01,TCGA-HB-A2OT,1,01,Nimblegen.SQEZ2
TCGA-X6-A7WD-01,TCGA-X6-A7WD,1,01,Nimblegen.SQEZ2
TCGA-EO-A3AS-01,TCGA-EO-A3AS,1,01,Nimblegen.SQEZ2
TCGA-OL-A6VO-01,TCGA-OL-A6VO,1,01,Nimblegen.SQEZ2
TCGA-VS-A9UI-01,TCGA-VS-A9UI,1,01,Nimblegen.SQEZ2
TCGA-EX-A449-01,TCGA-EX-A449,1,01,Nimblegen.SQEZ2
TCGA-DF-A2KY-01,TCGA-DF-A2KY,1,01,Nimblegen.SQEZ2
TCGA-AX-A3FS-01,TCGA-AX-A3FS,1,01,Nimblegen.SQEZ2
TCGA-Q9-A6FU-01,TCGA-Q9-A6FU,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3NH-01,TCGA-AJ-A3NH,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G6-01,TCGA-AX-A3G6,1,01,Nimblegen.SQEZ2
TCGA-X9-A971-01,TCGA-X9-A971,1,01,Nimblegen.SQEZ2
TCGA-IE-A6BZ-01,TCGA-IE-A6BZ,1,01,Nimblegen.SQEZ2
TCGA-C5-A8XK-01,TCGA-C5-A8XK,1,01,Nimblegen.SQEZ2
TCGA-A5-A2K7-01,TCGA-A5-A2K7,1,01,Nimblegen.SQEZ2
TCGA-B6-A0I1-01,TCGA-B6-A0I1,1,01,Nimblegen.SQEZ2
TCGA-DX-AB3B-01,TCGA-DX-AB3B,1,01,Nimblegen.SQEZ2
TCGA-VS-A8EB-01,TCGA-VS-A8EB,1,01,Nimblegen.SQEZ2
TCGA-EY-A3L3-01,TCGA-EY-A3L3,1,01,Nimblegen.SQEZ2
TCGA-VS-A9UJ-01,TCGA-VS-A9UJ,1,01,Nimblegen.SQEZ2
TCGA-VS-A8EJ-01,TCGA-VS-A8EJ,1,01,Nimblegen.SQEZ2
TCGA-Z4-AAPG-01,TCGA-Z4-AAPG,1,01,Nimblegen.SQEZ2
TCGA-LI-A67I-01,TCGA-LI-A67I,1,01,Nimblegen.SQEZ2
TCGA-PC-A5DO-01,TCGA-PC-A5DO,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2Q-01,TCGA-DX-AB2Q,1,01,Nimblegen.SQEZ2
TCGA-L5-A88Z-01,TCGA-L5-A88Z,1,01,Nimblegen.SQEZ2
TCGA-AQ-A54N-01,TCGA-AQ-A54N,1,01,Nimblegen.SQEZ2
TCGA-KP-A3VZ-01,TCGA-KP-A3VZ,1,01,Nimblegen.SQEZ2
TCGA-X6-A7WB-01,TCGA-X6-A7WB,1,01,Nimblegen.SQEZ2
TCGA-EX-A3L1-01,TCGA-EX-A3L1,1,01,Nimblegen.SQEZ2
TCGA-DS-A3LQ-01,TCGA-DS-A3LQ,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3BI-01,TCGA-AJ-A3BI,1,01,Nimblegen.SQEZ2
TCGA-SL-A6JA-01,TCGA-SL-A6JA,1,01,Nimblegen.SQEZ2
TCGA-MO-A47R-01,TCGA-MO-A47R,1,01,Nimblegen.SQEZ2
TCGA-QQ-A5VC-01,TCGA-QQ-A5VC,1,01,Nimblegen.SQEZ2
TCGA-HB-A43Z-01,TCGA-HB-A43Z,1,01,Nimblegen.SQEZ2
TCGA-EA-A3HR-01,TCGA-EA-A3HR,1,01,Nimblegen.SQEZ2
TCGA-AX-A3FV-01,TCGA-AX-A3FV,1,01,Nimblegen.SQEZ2
TCGA-BH-A0B6-01,TCGA-BH-A0B6,1,01,Nimblegen.SQEZ2
TCGA-LL-A6FP-01,TCGA-LL-A6FP,1,01,Nimblegen.SQEZ2
TCGA-X6-A8C4-01,TCGA-X6-A8C4,1,01,Nimblegen.SQEZ2
TCGA-A5-A7WJ-01,TCGA-A5-A7WJ,1,01,Nimblegen.SQEZ2
TCGA-EA-A3HQ-01,TCGA-EA-A3HQ,1,01,Nimblegen.SQEZ2
TCGA-KD-A5QS-01,TCGA-KD-A5QS,1,01,Nimblegen.SQEZ2
TCGA-JW-A5VK-01,TCGA-JW-A5VK,1,01,Nimblegen.SQEZ2
TCGA-DX-A6YX-01,TCGA-DX-A6YX,1,01,Nimblegen.SQEZ2
TCGA-MA-AA3X-01,TCGA-MA-AA3X,1,01,Nimblegen.SQEZ2
TCGA-D1-A3DH-01,TCGA-D1-A3DH,1,01,Nimblegen.SQEZ2
TCGA-B5-A1MW-01,TCGA-B5-A1MW,1,01,Nimblegen.SQEZ2
TCGA-FX-A2QS-01,TCGA-FX-A2QS,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G8-01,TCGA-AX-A3G8,1,01,Nimblegen.SQEZ2
TCGA-AX-A3GI-01,TCGA-AX-A3GI,1,01,Nimblegen.SQEZ2
TCGA-AC-A2BK-01,TCGA-AC-A2BK,1,01,Nimblegen.SQEZ2
TCGA-DX-A1KX-01,TCGA-DX-A1KX,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3BG-01,TCGA-AJ-A3BG,1,01,Nimblegen.SQEZ2
TCGA-JV-A75J-01,TCGA-JV-A75J,1,01,Nimblegen.SQEZ2
TCGA-JY-A93E-01,TCGA-JY-A93E,1,01,Nimblegen.SQEZ2
TCGA-VR-A8EQ-01,TCGA-VR-A8EQ,1,01,Nimblegen.SQEZ2
TCGA-L5-A43H-01,TCGA-L5-A43H,1,01,Nimblegen.SQEZ2
TCGA-IG-A51D-01,TCGA-IG-A51D,1,01,Nimblegen.SQEZ2
TCGA-LN-A49P-01,TCGA-LN-A49P,1,01,Nimblegen.SQEZ2
TCGA-AC-A3TM-01,TCGA-AC-A3TM,1,01,Nimblegen.SQEZ2
TCGA-B6-A401-01,TCGA-B6-A401,1,01,Nimblegen.SQEZ2
TCGA-EO-A3KU-01,TCGA-EO-A3KU,1,01,Nimblegen.SQEZ2
TCGA-VS-A9U5-01,TCGA-VS-A9U5,1,01,Nimblegen.SQEZ2
TCGA-A7-A3J0-01,TCGA-A7-A3J0,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BJ-01,TCGA-DX-A8BJ,1,01,Nimblegen.SQEZ2
TCGA-DI-A1C3-01,TCGA-DI-A1C3,1,01,Nimblegen.SQEZ2
TCGA-K6-A3WQ-01,TCGA-K6-A3WQ,1,01,Nimblegen.SQEZ2
TCGA-AX-A3FX-01,TCGA-AX-A3FX,1,01,Nimblegen.SQEZ2
TCGA-EA-A4BA-01,TCGA-EA-A4BA,1,01,Nimblegen.SQEZ2
TCGA-AJ-A8CT-01,TCGA-AJ-A8CT,1,01,Nimblegen.SQEZ2
TCGA-EK-A2IP-01,TCGA-EK-A2IP,1,01,Nimblegen.SQEZ2
TCGA-QS-A5YQ-01,TCGA-QS-A5YQ,1,01,Nimblegen.SQEZ2
TCGA-Q1-A6DT-01,TCGA-Q1-A6DT,1,01,Nimblegen.SQEZ2
TCGA-GM-A3NY-01,TCGA-GM-A3NY,1,01,Nimblegen.SQEZ2
TCGA-AC-A3TN-01,TCGA-AC-A3TN,1,01,Nimblegen.SQEZ2
TCGA-OL-A5RV-01,TCGA-OL-A5RV,1,01,Nimblegen.SQEZ2
TCGA-AX-A3FZ-01,TCGA-AX-A3FZ,1,01,Nimblegen.SQEZ2
TCGA-AX-A3GB-01,TCGA-AX-A3GB,1,01,Nimblegen.SQEZ2
TCGA-A2-A4S1-01,TCGA-A2-A4S1,1,01,Nimblegen.SQEZ2
TCGA-VS-A8Q8-01,TCGA-VS-A8Q8,1,01,Nimblegen.SQEZ2
TCGA-EA-A44S-01,TCGA-EA-A44S,1,01,Nimblegen.SQEZ2
TCGA-OL-A97C-01,TCGA-OL-A97C,1,01,Nimblegen.SQEZ2
TCGA-D1-A3DG-01,TCGA-D1-A3DG,1,01,Nimblegen.SQEZ2
TCGA-PG-A914-01,TCGA-PG-A914,1,01,Nimblegen.SQEZ2
TCGA-L5-A4OP-01,TCGA-L5-A4OP,1,01,Nimblegen.SQEZ2
TCGA-B6-A40B-01,TCGA-B6-A40B,1,01,Nimblegen.SQEZ2
TCGA-Q1-A5R3-01,TCGA-Q1-A5R3,1,01,Nimblegen.SQEZ2
TCGA-A2-A3XZ-01,TCGA-A2-A3XZ,1,01,Nimblegen.SQEZ2
TCGA-Q1-A6DW-01,TCGA-Q1-A6DW,1,01,Nimblegen.SQEZ2
TCGA-VS-A9UY-01,TCGA-VS-A9UY,1,01,Nimblegen.SQEZ2
TCGA-DX-A2J0-01,TCGA-DX-A2J0,1,01,Nimblegen.SQEZ2
TCGA-LN-A49K-01,TCGA-LN-A49K,1,01,Nimblegen.SQEZ2
TCGA-DX-A6B8-01,TCGA-DX-A6B8,1,01,Nimblegen.SQEZ2
TCGA-DX-AB32-01,TCGA-DX-AB32,1,01,Nimblegen.SQEZ2
TCGA-QQ-A8VG-01,TCGA-QQ-A8VG,1,01,Nimblegen.SQEZ2
TCGA-3B-A9I3-01,TCGA-3B-A9I3,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BX-01,TCGA-DX-A8BX,1,01,Nimblegen.SQEZ2
TCGA-HB-A3YV-01,TCGA-HB-A3YV,1,01,Nimblegen.SQEZ2
TCGA-FX-A3TO-01,TCGA-FX-A3TO,1,01,Nimblegen.SQEZ2
TCGA-3B-A9HZ-01,TCGA-3B-A9HZ,1,01,Nimblegen.SQEZ2
TCGA-DX-A48U-01,TCGA-DX-A48U,1,01,Nimblegen.SQEZ2
TCGA-DX-A3UB-01,TCGA-DX-A3UB,1,01,Nimblegen.SQEZ2
TCGA-DX-A48N-01,TCGA-DX-A48N,1,01,Nimblegen.SQEZ2
TCGA-3B-A9HL-01,TCGA-3B-A9HL,1,01,Nimblegen.SQEZ2
TCGA-DX-A48J-01,TCGA-DX-A48J,1,01,Nimblegen.SQEZ2
TCGA-MB-A8JK-01,TCGA-MB-A8JK,1,01,Nimblegen.SQEZ2
TCGA-PC-A5DK-01,TCGA-PC-A5DK,1,01,Nimblegen.SQEZ2
TCGA-MB-A5Y9-01,TCGA-MB-A5Y9,1,01,Nimblegen.SQEZ2
TCGA-3B-A9HJ-01,TCGA-3B-A9HJ,1,01,Nimblegen.SQEZ2
TCGA-IF-A4AJ-01,TCGA-IF-A4AJ,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BH-01,TCGA-DX-A8BH,1,01,Nimblegen.SQEZ2
TCGA-DX-A7EM-01,TCGA-DX-A7EM,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2P-01,TCGA-DX-AB2P,1,01,Nimblegen.SQEZ2
TCGA-PC-A5DL-01,TCGA-PC-A5DL,1,01,Nimblegen.SQEZ2
TCGA-R6-A6L6-01,TCGA-R6-A6L6,1,01,Nimblegen.SQEZ2
TCGA-DX-AB2L-01,TCGA-DX-AB2L,1,01,Nimblegen.SQEZ2
TCGA-3R-A8YX-01,TCGA-3R-A8YX,1,01,Nimblegen.SQEZ2
TCGA-DX-A23Y-01,TCGA-DX-A23Y,1,01,Nimblegen.SQEZ2
TCGA-C5-A7CL-01,TCGA-C5-A7CL,1,01,Nimblegen.SQEZ2
TCGA-ZH-A8Y1-01,TCGA-ZH-A8Y1,1,01,Nimblegen.SQEZ2
TCGA-LP-A4AU-01,TCGA-LP-A4AU,1,01,Nimblegen.SQEZ2
TCGA-AC-A8OP-01,TCGA-AC-A8OP,1,01,Nimblegen.SQEZ2
TCGA-X6-A8C7-01,TCGA-X6-A8C7,1,01,Nimblegen.SQEZ2
TCGA-2W-A8YY-01,TCGA-2W-A8YY,1,01,Nimblegen.SQEZ2
TCGA-BH-A5J0-01,TCGA-BH-A5J0,1,01,Nimblegen.SQEZ2
TCGA-OL-A66N-01,TCGA-OL-A66N,1,01,Nimblegen.SQEZ2
TCGA-BK-A26L-01,TCGA-BK-A26L,1,01,Nimblegen.SQEZ2
TCGA-OL-A5RZ-01,TCGA-OL-A5RZ,1,01,Nimblegen.SQEZ2
TCGA-A2-A0CO-01,TCGA-A2-A0CO,1,01,Nimblegen.SQEZ2
TCGA-C8-A8HP-01,TCGA-C8-A8HP,1,01,Nimblegen.SQEZ2
TCGA-DX-A8BK-01,TCGA-DX-A8BK,1,01,Nimblegen.SQEZ2
TCGA-AX-A3G7-01,TCGA-AX-A3G7,1,01,Nimblegen.SQEZ2
TCGA-3X-AAVA-01,TCGA-3X-AAVA,1,01,Nimblegen.SQEZ2
TCGA-LL-A6FR-01,TCGA-LL-A6FR,1,01,Nimblegen.SQEZ2
TCGA-UE-A6QT-01,TCGA-UE-A6QT,1,01,Nimblegen.SQEZ2
TCGA-AJ-A3IA-01,TCGA-AJ-A3IA,1,01,Nimblegen.SQEZ2
TCGA-JW-A5VL-01,TCGA-JW-A5VL,1,01,Nimblegen.SQEZ2
TCGA-OL-A5D7-01,TCGA-OL-A5D7,1,01,Nimblegen.SQEZ2
TCGA-BK-A139-01,TCGA-BK-A139,1,01,Nimblegen.SQEZ2
TCGA-EK-A2PM-01,TCGA-EK-A2PM,1,01,Nimblegen.SQEZ2
TCGA-FU-A5XV-01,TCGA-FU-A5XV,1,01,Nimblegen.SQEZ2
TCGA-E9-A5UO-01,TCGA-E9-A5UO,1,01,Nimblegen.SQEZ2
TCGA-PG-A915-01,TCGA-PG-A915,1,01,Nimblegen.SQEZ2
TCGA-EK-A2GZ-01,TCGA-EK-A2GZ,1,01,Nimblegen.SQEZ2
TCGA-B0-4700-01,TCGA-B0-4700,1,01,Nimblegen.SQEZ3
TCGA-B2-5635-01,TCGA-B2-5635,1,01,Nimblegen.SQEZ3
TCGA-B4-5378-01,TCGA-B4-5378,1,01,Nimblegen.SQEZ3
TCGA-CZ-5468-01,TCGA-CZ-5468,1,01,Nimblegen.SQEZ3
TCGA-B0-5702-01,TCGA-B0-5702,1,01,Nimblegen.SQEZ3
TCGA-B0-5694-01,TCGA-B0-5694,1,01,Nimblegen.SQEZ3
