sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,autosome_median_gene_level_ratio,ratio_ne_e,ratio_ne_a,ratio_e_a,XIST_TPM,Classification,Secondary_Class
TCGA-NF-A4WU-01,0.886013495,0.772323969,0.929849688,1.147204451,0.952856689,0.830590125,360.4361741,UCS,
TCGA-N5-A4R8-01,0.732315178,0.798903118,0.959731426,0.916650795,0.763041782,0.832423631,101.1393078,UCS,
TCGA-N6-A4VE-01,1.10067068,1.171413333,0.915101006,0.939609144,1.202786002,1.280091843,8.510830977,UCS,
TCGA-NA-A4R1-01,1.127596928,1.226521416,1,0.919345486,1.127596928,1.226521416,105.7343257,UCS,
TCGA-N9-A4Q3-01,0.716443811,0.896836981,0.713694212,0.798856231,1.003852629,1.256612378,135.6551492,UCS,
TCGA-N6-A4VG-01,0.625711329,0.494036563,0.844671312,1.266528383,0.740774926,0.584886163,11.22077174,UCS,
TCGA-N5-A4RJ-01,0.801220604,0.559430119,0.683253539,1.432208559,1.172654891,0.818773833,6.141112363,UCS,
TCGA-N8-A4PP-01,0.829187657,0.487541123,0.977718735,1.700754291,0.848084042,0.498651714,6.991005645,UCS,
TCGA-ND-A4W6-01,0.487400075,0.287952709,0.580817476,1.692639309,0.839162207,0.495771427,72.14862524,UCS,
TCGA-N8-A4PI-01,0.848279603,0.470831812,0.93347926,1.801661616,0.908728923,0.504383795,15.15056824,UCS,
TCGA-NG-A4VW-01,0.910031095,0.89306149,0.943792056,1.019001608,0.96422839,0.946248153,44.86131484,UCS,
TCGA-N5-A4RV-01,0.407419815,0.42165124,0.575178174,0.966248352,0.708336709,0.733079347,418.8819766,UCS,
TCGA-N9-A4PZ-01,1.185732337,0.911984003,0.94173115,1.300167912,1.259098562,0.968412272,201.3972257,UCS,
TCGA-N7-A4Y0-01,0.468039366,0.536216277,0.519235242,0.872855573,0.901401384,1.032703934,6.261029939,UCS,
TCGA-N5-A4RT-01,1.483280081,1.644978291,1,0.901701919,1.483280081,1.644978291,39.02968733,UCS,
TCGA-N9-A4Q4-01,0.581629284,0.647649402,0.687738451,0.898061949,0.845712906,0.941708874,100.9641985,UCS,
TCGA-N5-A4RN-01,0.953915592,0.429565364,0.769494605,2.220652951,1.239665081,0.558243503,16.43044899,UCS,
TCGA-NA-A4QW-01,0.927738278,1.218782886,1,0.761200611,0.927738278,1.218782886,8.510830977,UCS,
TCGA-N5-A4RA-01,0.47983114,0.404576595,0.58648047,1.186008155,0.818153655,0.689838137,73.15071192,UCS,
TCGA-N5-A59F-01,0.675706335,0.877479193,0.786494117,0.770053969,0.859137176,1.115684369,46.34044522,UCS,
TCGA-N8-A4PQ-01,0.945117984,0.727503783,0.945779972,1.299124495,0.999300061,0.769210392,16.97100386,UCS,
TCGA-N8-A4PM-01,0.516368818,0.411732783,0.543941262,1.254135787,0.949309887,0.756943464,5.870974539,UCS,
TCGA-NG-A4VU-01,0.83501446,0.637258339,0.777065958,1.310323317,1.074573466,0.820082687,4.18086077,UCS,
TCGA-QM-A5NM-01,0.47007191,0.539654465,0.555250379,0.871060911,0.846594487,0.971911926,346.2091394,UCS,
TCGA-ND-A4WA-01,0.790102293,0.700234384,0.943567181,1.128339754,0.837356692,0.742113967,370.9291916,UCS,
TCGA-ND-A4WF-01,0.715618397,0.509919889,0.821110161,1.403393775,0.871525443,0.621012762,63.95122104,UCS,
TCGA-NF-A5CP-01,0.979384086,1.093506778,1,0.895636045,0.979384086,1.093506778,107.4334914,UCS,
TCGA-NF-A4X2-01,1.519928229,1.182175456,0.757840693,1.285704437,2.005603873,1.559926073,5.170844786,UCS,
TCGA-NA-A4R0-01,0.978596149,0.969129955,1,1.009767725,0.978596149,0.969129955,145.2807756,UCS,
TCGA-N5-A4RS-01,0.790168093,0.557131999,0.878682035,1.418278065,0.899265106,0.634054159,1079.688929,UCS,
TCGA-ND-A4WC-01,0.701866675,0.570825526,0.793745462,1.229564277,0.884246536,0.719154381,202.334707,UCS,
TCGA-N6-A4VD-01,0.925090264,0.974358035,0.987903199,0.94943566,0.936417925,0.986288976,168.4060316,UCS,
TCGA-N8-A56S-01,1.160801666,1.017354193,1,1.141000523,1.160801666,1.017354193,153.7561173,UCS,
TCGA-N5-A4RU-01,1.175375307,0.621052669,0.846369906,1.892553346,1.388725306,0.733783969,41.2722447,UCS,
TCGA-NA-A4QV-01,1.178347376,0.974867676,1,1.208725456,1.178347376,0.974867676,9.970735982,UCS,
TCGA-N8-A4PO-01,0.664475565,0.510571364,0.94665638,1.30143524,0.701918435,0.539341808,375.1698286,UCS,
TCGA-N9-A4Q1-01,0.55961926,0.572357487,0.657158259,0.97774428,0.851574567,0.870958371,8.411132137,UCS,
TCGA-N5-A4RO-01,0.811786105,0.904941423,0.874433238,0.897059283,0.928356871,1.034889096,3.900881032,UCS,
TCGA-N5-A4RF-01,0.73816675,0.933373789,0.609482066,0.790858666,1.21113777,1.531421253,79.62226461,UCS,
TCGA-N6-A4V9-01,1.028030773,0.823168973,0.871563052,1.248869682,1.179525418,0.94447438,5.14082535,UCS,
TCGA-QN-A5NN-01,0.911779127,0.867901586,0.716480027,1.050555895,1.27258136,1.211340935,8.901200965,UCS,
TCGA-N5-A4RD-01,1.161268603,1.052491851,0.914674345,1.103351633,1.269597873,1.150673851,231.2965601,UCS,
TCGA-N8-A4PN-01,1.483688318,1.351880667,1,1.097499472,1.483688318,1.351880667,4.810877285,UCS,
TCGA-N5-A59E-01,0.716862898,0.636535799,0.817298247,1.126194157,0.877112976,0.778829272,15.9612308,UCS,
TCGA-NA-A5I1-01,0.997499658,0.955340232,0.97202839,1.044130274,1.026204243,0.982831615,294.5359654,UCS,
TCGA-N7-A59B-01,0.442460412,0.266653333,0.485302491,1.659309511,0.911720876,0.549457994,193.0325057,UCS,
TCGA-N9-A4Q7-01,0.319493144,0.290723258,0.462086059,1.0989597,0.691414809,0.629153926,113.7876364,UCS,
TCGA-NF-A4WX-01,0.632159068,0.501726079,0.849344922,1.259968524,0.74429016,0.590721232,4.141059695,UCS,
TCGA-NA-A4QY-01,0.988553553,0.764419056,0.745336483,1.293208935,1.326318482,1.025602628,59.59006847,UCS,
TCGA-NA-A4QX-01,0.731302624,0.609214353,0.971323315,1.200402815,0.752893102,0.627200381,78.61866713,UCS,
TCGA-ZJ-AAXA-01,1.30430661,1.071759335,0.8134448,1.21697714,1.603435918,1.317556317,178.8368215,CESC,
TCGA-BI-A0VS-01,0.966359722,0.848576905,0.853874912,1.138800404,1.13173453,0.993795336,116.9298938,CESC,
TCGA-DS-A0VL-01,0.819857531,0.836169578,0.838013701,0.980491939,0.97833428,0.997799412,152.9482723,CESC,
TCGA-C5-A7CO-01,0.649948853,0.891019009,0.637794666,0.72944443,1.019056583,1.397031139,208.2683784,CESC,
TCGA-ZJ-A8QO-01,1.51734007,1.381670915,0.91191166,1.09819209,1.66391125,1.515136801,154.8685084,CESC,
TCGA-JW-A5VK-01,0.615028337,0.515954992,0.510956416,1.192019357,1.203680623,1.009782784,4.060901404,CESC,
TCGA-BI-A0VR-01,1.180137967,0.967320776,0.774869343,1.220006844,1.523015432,1.248366302,138.6496342,CESC,
TCGA-Q1-A6DT-01,0.728358945,0.82314065,0.705718621,0.884853573,1.032081234,1.166386468,404.6133188,CESC,
TCGA-MY-A5BD-01,0.851936541,0.636979002,0.791116917,1.337464091,1.076878174,0.805164178,199.1069817,CESC,
TCGA-DS-A1OD-01,0.816977199,0.693812131,0.838336922,1.177519336,0.974521314,0.827605361,260.6554111,CESC,
TCGA-C5-A2M2-01,0.89614175,0.909389706,0.878792613,0.985432037,1.019742015,1.034817194,243.1663857,CESC,
TCGA-EX-A69L-01,0.745843649,0.714287494,0.749754159,1.044178507,0.994784277,0.952695608,107.069221,CESC,
TCGA-EA-A4BA-01,0.671783985,0.614676883,0.67404433,1.09290589,0.996646593,0.911923527,600.2418085,CESC,
TCGA-EA-A5ZE-01,0.860524244,0.913828272,0.841793777,0.941669535,1.02225066,1.085572615,103.3217375,CESC,
TCGA-GH-A9DA-01,0.557777503,0.552855401,0.647275185,1.008903055,0.861731634,0.854127292,126.4479642,CESC,
TCGA-MY-A5BF-01,0.795723186,0.52473675,0.61460922,1.516423591,1.294681499,0.853772988,62.27149455,CESC,
TCGA-VS-A8EB-01,0.694158205,0.499590355,0.671905039,1.389454777,1.033119511,0.743543099,7.831018738,CESC,
TCGA-DS-A1O9-01,0.847547744,0.521393315,0.74529316,1.625543942,1.137200486,0.699581511,59.90896482,CESC,
TCGA-C5-A1BN-01,0.638523711,0.56356407,0.698764687,1.133009972,0.913789324,0.806514812,41.20078728,CESC,
TCGA-EK-A2RM-01,0.781690098,0.879481346,0.738873796,0.888808047,1.057948059,1.190299819,288.8146272,CESC,
TCGA-MU-A8JM-01,0.626907209,0.528679719,0.668874905,1.185797727,0.937256286,0.790401486,123.9745347,CESC,
TCGA-VS-A953-01,0.388539089,0.184662926,0.582569433,2.104044903,0.666940397,0.316980115,72.96334671,CESC,
TCGA-C5-A8XH-01,1.119827327,0.816104714,0.733658504,1.372161326,1.526360454,1.11237682,23.02134151,CESC,
TCGA-EK-A2RO-01,0.559330099,0.489884826,0.572050645,1.141758366,0.977763252,0.856366181,256.0177452,CESC,
TCGA-MA-AA3W-01,0.906009508,0.620648848,0.840662468,1.459777957,1.077732791,0.738285426,197.457725,CESC,
TCGA-JW-A5VL-01,0.687801492,0.737577979,0.733655793,0.932513593,0.937498891,1.005346085,20.36048468,CESC,
TCGA-2W-A8YY-01,0.859304773,0.825896046,0.85137485,1.040451492,1.009314256,0.970073342,174.6956652,CESC,
TCGA-EK-A2PG-01,0.564560872,0.525509676,0.510958187,1.07431109,1.104906206,1.028478825,293.0087627,CESC,
TCGA-C5-A7CL-01,0.743861788,0.716071646,0.833641758,1.038809164,0.892303895,0.858968063,384.7026614,CESC,
TCGA-C5-A3HD-01,0.758490789,0.613728482,0.758792984,1.235873535,0.999601742,0.80882203,230.3525886,CESC,
TCGA-MY-A913-01,0.842932051,0.743231587,0.834704651,1.134144545,1.00985666,0.890412658,173.9224068,CESC,
TCGA-XS-A8TJ-01,1.140711644,1.081194891,0.870689358,1.055047202,1.310124712,1.241768813,195.8085566,CESC,
TCGA-VS-A8EC-01,0.944626307,0.911614197,0.791631341,1.036212809,1.193265423,1.151564055,159.1231576,CESC,
TCGA-DG-A2KJ-01,0.18693575,0.122054152,0.306653037,1.531580423,0.609600191,0.398020359,40.94172546,CESC,
TCGA-C5-A3HF-01,0.718361293,0.640321712,0.817129103,1.121875582,0.879128268,0.783623677,79.37979877,CESC,
TCGA-EK-A2RC-01,0.735961125,0.66755298,0.726033824,1.102475979,1.013673331,0.919451626,226.2383981,CESC,
TCGA-DG-A2KM-01,0.635025384,0.563398764,0.668874905,1.127133081,0.949393346,0.84230812,75.30115038,CESC,
TCGA-IR-A3LI-01,0.394531097,0.452953837,0.533255171,0.871018335,0.739854236,0.84941293,55.05111961,CESC,
TCGA-MA-AA42-01,1.024901071,0.855869757,0.617525153,1.197496538,1.659691214,1.385967443,49.84234357,CESC,
TCGA-EK-A2PI-01,0.824569071,0.762945826,0.777556729,1.080770145,1.060461623,0.981209213,291.0453182,CESC,
TCGA-ZJ-AAXJ-01,0.399882247,0.359126756,0.460454438,1.113484972,0.868451282,0.77993983,456.6674019,CESC,
TCGA-EK-A3GM-01,1.047372272,0.891017896,0.799609714,1.175478379,1.309854362,1.114315997,277.1263341,CESC,
TCGA-VS-A958-01,0.660958003,0.49704587,0.683193305,1.329772648,0.967453864,0.727533286,68.39884223,CESC,
TCGA-C5-A3HL-01,0.833121751,0.689191639,0.76710953,1.208839028,1.086053189,0.898426642,55.85056615,CESC,
TCGA-C5-A1BQ-01,0.672569213,0.831747128,0.698031826,0.808622224,0.963522275,1.191560466,12.8812438,CESC,
TCGA-UC-A7PG-09,0.892572633,0.749822113,0.783157993,1.190379181,1.139709536,0.95743403,99.2148713,CESC,
TCGA-EA-A5ZD-01,0.751268994,0.764291744,0.812326772,0.982961022,0.92483594,0.940867358,132.9555324,CESC,
TCGA-IR-A3LA-01,0.665141056,0.608492188,0.716308162,1.093097116,0.928568305,0.849483812,321.7285154,CESC,
TCGA-EK-A3GK-01,0.870105178,0.808872439,0.812329296,1.075701353,1.071123721,0.995744513,58.83896646,CESC,
TCGA-LP-A4AU-01,0.681683339,0.661381295,0.765971029,1.030696429,0.889959689,0.863454713,307.0010969,CESC,
TCGA-Q1-A6DW-01,0.853025877,0.757513926,0.812329296,1.126086066,1.050098625,0.932520752,141.5531457,CESC,
TCGA-MA-AA43-01,0.832747573,0.727115275,0.770993703,1.145275861,1.080096465,0.943088474,184.426224,CESC,
TCGA-EK-A3GJ-01,0.768234838,0.65377455,0.655291521,1.175076083,1.172355835,0.997685044,275.04045,CESC,
TCGA-FU-A3HZ-01,0.718233521,0.600944437,0.743797561,1.195174589,0.965630379,0.807940854,61.37163016,CESC,
TCGA-C5-A1ME-01,0.40301887,0.501054869,0.528795304,0.804340791,0.762145327,0.947540315,340.7807423,CESC,
TCGA-EA-A6QX-01,0.801768302,0.795300849,0.852439583,1.008132084,0.940557334,0.932970342,176.6071571,CESC,
TCGA-UC-A7PD-01,0.627885734,0.607027253,0.713490597,1.034361689,0.880019634,0.850785218,121.8278363,CESC,
TCGA-C5-A2LX-01,0.417208083,0.361415585,0.542275477,1.154372142,0.769365573,0.666479677,63.61080769,CESC,
TCGA-FU-A3YQ-01,0.690194229,0.562494958,0.716314235,1.22702296,0.963535548,0.78526285,34.97131159,CESC,
TCGA-VS-A9U6-01,1.012839827,1.281383882,1,0.790426539,1.012839827,1.281383882,21.8309045,CESC,
TCGA-FU-A2QG-01,0.795464068,0.705107198,0.791124402,1.128146287,1.005485441,0.891272215,91.27197218,CESC,
TCGA-VS-A94Y-01,0.763327102,0.65100312,0.733659117,1.172539852,1.040438378,0.887337327,10.86111265,CESC,
TCGA-HM-A4S6-01,0.835804062,0.87360516,0.871762265,0.956729768,0.958752283,1.002113988,133.5836843,CESC,
TCGA-EA-A78R-01,0.52271251,0.479390924,0.562037173,1.090367972,0.930031918,0.852952344,274.9642031,CESC,
TCGA-EA-A3HU-01,1.284412254,0.997327214,0.737125409,1.287854412,1.742460968,1.3529953,56.85045537,CESC,
TCGA-C5-A2LT-01,1.027876618,0.614452415,0.606821836,1.672833554,1.693868871,1.012574661,138.160366,CESC,
TCGA-VS-A9UT-01,0.829666576,0.516884889,0.765397518,1.605128325,1.083968208,0.675315606,619.7746771,CESC,
TCGA-LP-A4AW-01,1.120161428,0.833776892,0.87277216,1.343478619,1.283452291,0.95532022,214.5395767,CESC,
TCGA-EX-A69M-01,0.618029818,0.608492188,0.683973773,1.015674203,0.903587012,0.889642574,26.64143707,CESC,
TCGA-C5-A7X8-01,0.70533636,0.541487125,0.704762758,1.302591192,1.000813894,0.768325396,337.6301662,CESC,
TCGA-VS-A9UU-01,0.58623156,0.521619876,0.678446031,1.123867374,0.864079873,0.768845055,267.0007529,CESC,
TCGA-MA-AA3Y-01,0.650808143,0.500531435,0.691179136,1.300234306,0.941591129,0.724170347,67.17255501,CESC,
TCGA-DR-A0ZL-01,0.692363247,0.746746741,0.728950942,0.927172774,0.94980774,1.02441289,132.6885433,CESC,
TCGA-VS-A9U7-01,0.67260792,0.588359124,0.711019606,1.14319281,0.945976615,0.827486498,155.1263548,CESC,
TCGA-DG-A2KK-01,0.736051709,0.67691547,0.816499536,1.087361335,0.901472293,0.82904575,166.0184764,CESC,
TCGA-VS-A8EK-01,0.85031017,1.107974699,0.788220338,0.767445476,1.078772177,1.405666215,10.5809701,CESC,
TCGA-C5-A7CJ-01,0.935725117,0.700620821,0.893981602,1.33556567,1.046693931,0.783708322,46.86048562,CESC,
TCGA-C5-A8ZZ-01,1.00691962,0.763458901,0.909909693,1.318891716,1.106614896,0.839049091,161.2885261,CESC,
TCGA-VS-A9UJ-01,0.850882128,0.896001989,0.883378411,0.949643124,0.963213632,1.014290114,7.751094276,CESC,
TCGA-VS-A8EH-01,0.69965323,0.556116392,0.808084283,1.258105749,0.865817149,0.688191076,271.1223055,CESC,
TCGA-ZJ-AAXD-01,1.028969159,1.027623129,0.770991703,1.001309848,1.334604711,1.332858869,410.8591254,CESC,
TCGA-EA-A3QD-01,1.029358674,0.881787673,0.723417348,1.167354348,1.422911238,1.218919722,204.8465805,CESC,
TCGA-R2-A69V-01,0.509855967,0.369801755,0.562867634,1.378727818,0.905818591,0.656995948,175.5088537,CESC,
TCGA-ZJ-AAXT-01,0.772928547,0.608492188,0.751862542,1.270235777,1.028018426,0.809313078,99.56039162,CESC,
TCGA-EA-A3Y4-01,0.317445318,0.329836571,0.441044481,0.962432143,0.719758055,0.747853301,365.8732171,CESC,
TCGA-C5-A7XC-01,0.918328052,0.836840313,0.94232461,1.097375494,0.974534722,0.88805949,103.4292192,CESC,
TCGA-C5-A1BL-01,1.257356922,1.048728031,0.79992595,1.198935172,1.571841646,1.311031391,132.7437384,CESC,
TCGA-C5-A1BE-01,0.831005834,0.836411643,0.795929764,0.993536903,1.044069303,1.05086112,256.7997522,CESC,
TCGA-HM-A3JK-01,0.78622826,0.642296431,0.750354173,1.224089412,1.047809539,0.855991016,226.6150709,CESC,
TCGA-ZJ-AAXU-01,0.438684198,0.500487752,0.558160695,0.876513353,0.785946058,0.896673228,103.7091949,CESC,
TCGA-DS-A1OC-01,0.99492489,1.136536692,0.883120342,0.875400589,1.126601713,1.286955625,166.5024967,CESC,
TCGA-VS-A8EG-01,0.916339398,0.875366192,0.836118849,1.046806931,1.095943955,1.046939909,102.1892764,CESC,
TCGA-DS-A3LQ-01,1.041786409,0.512152105,0.699764591,2.034134779,1.488766969,0.731891999,5.650975757,CESC,
TCGA-VS-A9U5-01,0.799773886,0.686458852,0.830860477,1.165071852,0.962585065,0.826202318,126.8341999,CESC,
TCGA-EK-A2RJ-01,0.679406599,0.935505455,0.647296529,0.72624547,1.04960643,1.445250226,129.8138046,CESC,
TCGA-WL-A834-01,0.639793759,0.620330965,0.770991607,1.031374855,0.829832327,0.80458848,48.22134546,CESC,
TCGA-C5-A1M5-01,1.281778744,1.150988443,0.86478134,1.113633027,1.482199817,1.330958925,23.41076219,CESC,
TCGA-EK-A2RL-01,0.779320163,0.680212263,0.836088099,1.145701431,0.932102925,0.813565298,264.2573887,CESC,
TCGA-EK-A2RB-01,0.615711537,0.474730972,0.503358744,1.296969385,1.223206201,0.943126503,279.8092799,CESC,
TCGA-C5-A907-01,0.590311317,0.615739275,0.733658343,0.958703368,0.804613377,0.839272505,480.4358505,CESC,
TCGA-LP-A4AV-01,0.39620546,0.238495949,0.361857768,1.661267042,1.094920422,0.659087548,102.0830833,CESC,
TCGA-JX-A3Q0-01,1.221502388,0.969403099,0.761179062,1.260056203,1.604750379,1.273554604,87.60856404,CESC,
TCGA-C5-A7CG-01,1.186011397,0.879631863,0.840252638,1.34830427,1.41149381,1.046865934,184.6052791,CESC,
TCGA-C5-A7UI-01,0.35606127,0.334498218,0.479054202,1.064463876,0.743258839,0.698247122,244.1797921,CESC,
TCGA-C5-A3HE-01,0.484389018,0.510625516,0.5811427,0.948618905,0.833511318,0.878657714,177.3185918,CESC,
TCGA-C5-A1MF-01,0.186630408,0.190007508,0.29764124,0.982226492,0.627031415,0.638377625,108.0383723,CESC,
TCGA-C5-A8YT-01,1.077145281,0.885097293,0.971122232,1.216979523,1.109175802,0.911416981,235.5517108,CESC,
TCGA-FU-A40J-01,0.925432428,0.802254725,0.84808805,1.153539393,1.091198524,0.945956879,496.1388083,CESC,
TCGA-VS-A8QM-01,1.11979945,1.026185927,0.867764521,1.09122472,1.290441615,1.182562668,121.1289582,CESC,
TCGA-ZJ-A8QQ-01,0.593350109,0.485857396,0.654061408,1.221243341,0.907177983,0.742831468,203.4457031,CESC,
TCGA-MY-A5BE-01,0.7121663,0.566369444,0.590545616,1.257423591,1.205946299,0.959061296,142.1135198,CESC,
TCGA-ZJ-AAXB-01,0.537314923,0.498575169,0.576418623,1.07770093,0.932160936,0.864953263,257.0134411,CESC,
TCGA-EA-A5ZF-01,1.378308522,0.945781734,0.938081232,1.457321994,1.469284828,1.00820878,127.2480731,CESC,
TCGA-DG-A2KL-01,1.309386173,1.255606153,0.845841166,1.042831918,1.548028431,1.48444673,109.069204,CESC,
TCGA-C5-A2LV-01,0.394531097,0.211488719,0.486354622,1.865494757,0.811200468,0.434844678,44.1395495,CESC,
TCGA-LP-A4AX-01,0.936822253,0.735202918,0.852305647,1.27423631,1.099162321,0.862604772,282.9297356,CESC,
TCGA-UC-A7PI-01,0.985314048,0.82502966,0.975534246,1.194277122,1.010025073,0.845720858,288.9147401,CESC,
TCGA-VS-A950-01,0.753828188,0.678748802,0.749741127,1.110614392,1.005451296,0.905310883,239.9516627,CESC,
TCGA-C5-A1ML-01,0.954938683,0.947923942,0.919662457,1.00740011,1.038357797,1.03073028,237.9475847,CESC,
TCGA-VS-A9UP-01,1.678456042,1.053688789,1,1.592933377,1.678456042,1.053688789,219.9146645,CESC,
TCGA-Q1-A6DV-01,0.963383587,0.909126674,0.967846943,1.059680257,0.995388366,0.939328972,372.3717973,CESC,
TCGA-VS-A9UM-01,1.110173994,1.100738975,0.8771519,1.008571532,1.265657629,1.254901204,169.9775025,CESC,
TCGA-VS-A9UH-01,0.66207845,0.501913347,0.667447273,1.319109074,0.991956184,0.751989509,115.0725567,CESC,
TCGA-C5-A1MK-01,0.793974002,1.301385906,0.781236062,0.610098817,1.016304854,1.665803679,102.55116,CESC,
TCGA-VS-A959-01,0.965648289,0.870800332,0.883212841,1.108920442,1.09333588,0.985946186,32.56160707,CESC,
TCGA-Q1-A5R2-01,0.515917373,0.588920613,0.519900237,0.876038911,0.992339176,1.132756962,130.970674,CESC,
TCGA-VS-A952-01,0.852357873,0.764337261,0.970704219,1.115159389,0.87808197,0.787404903,431.2856786,CESC,
TCGA-DR-A0ZM-01,0.350940273,0.463861579,0.450244424,0.756562495,0.779443907,1.030243917,304.247163,CESC,
TCGA-UC-A7PF-01,1.297924943,1.09786143,0.790240187,1.182230204,1.642443607,1.389275625,216.2265696,CESC,
TCGA-C5-A8YQ-01,0.609948912,0.428503781,0.630167013,1.423438809,0.967916282,0.679984468,59.05961309,CESC,
TCGA-C5-A1BF-01,0.723008573,0.681808767,0.723856489,1.060427217,0.998828613,0.941911522,90.12153616,CESC,
TCGA-EA-A44S-01,0.733141674,0.751863393,0.677329238,0.975099573,1.082400748,1.110041249,294.3930903,CESC,
TCGA-EA-A50E-01,0.588005271,0.467348725,0.668357859,1.258172408,0.879776101,0.69924924,38.44169381,CESC,
TCGA-JW-A5VG-01,0.724916033,0.609241616,0.749303053,1.189866243,0.967453729,0.813077717,147.7792601,CESC,
TCGA-IR-A3LL-01,0.601300877,0.50439212,0.508630375,1.192129799,1.182196162,0.991667318,56.1105442,CESC,
TCGA-Q1-A73S-01,0.541195793,0.600568672,0.659159906,0.901138902,0.821038701,0.911112261,119.3041154,CESC,
TCGA-C5-A7X3-01,0.618216394,0.611929501,0.616828838,1.010273885,1.002249499,0.992057218,190.7844793,CESC,
TCGA-IR-A3LK-01,0.651238224,0.631907098,0.668869761,1.030591723,0.973639805,0.944738625,158.8696795,CESC,
TCGA-C5-A8XK-01,0.636565285,0.506403446,0.707610788,1.257031899,0.89959805,0.715652523,8.781089798,CESC,
TCGA-EK-A2RA-01,0.56463851,0.573008121,0.691778755,0.985393557,0.816212562,0.828311244,532.2646708,CESC,
TCGA-Q1-A5R1-01,0.815351675,0.820679378,0.829329015,0.99350818,0.983146206,0.989570319,198.5006608,CESC,
TCGA-VS-A9UZ-01,1.510707246,1.065982633,0.915980348,1.417196866,1.649279102,1.163761466,175.813251,CESC,
TCGA-C5-A1BK-01,0.686979251,0.564490038,0.654423306,1.21699092,1.049747533,0.862576306,153.9480731,CESC,
TCGA-JX-A5QV-01,0.789884321,0.756911618,0.67390808,1.043562157,1.172095044,1.123167447,429.9723268,CESC,
TCGA-IR-A3LB-01,0.917693743,0.608492188,0.751858202,1.508143837,1.220567576,0.80931775,67.8228733,CESC,
TCGA-JW-A852-01,0.285793921,0.315060407,0.401019064,0.907108335,0.712669164,0.78564945,145.8154723,CESC,
TCGA-VS-A9UQ-01,1.019616885,1.061323354,1,0.960703334,1.019616885,1.061323354,182.2405252,CESC,
TCGA-VS-A9V4-01,0.849791021,0.904430162,0.703495371,0.93958722,1.207955384,1.285623473,95.33935764,CESC,
TCGA-ZJ-AAXI-01,0.404353232,0.343153338,0.487342778,1.178345617,0.829710114,0.70413137,150.0188523,CESC,
TCGA-EA-A97N-01,1.291356865,0.907498465,0.896819615,1.422985178,1.439929327,1.011907467,27.55037403,CESC,
TCGA-C5-A7UC-01,0.698484038,0.726771666,0.716315657,0.961077696,0.975106479,1.014596929,93.96164071,CESC,
TCGA-JW-AAVH-01,1.42208863,1.347779496,0.853389529,1.055134489,1.666400374,1.579325092,203.756179,CESC,
TCGA-VS-A9UB-01,0.820308121,0.765879451,0.857788494,1.071066889,0.956305811,0.892853491,146.819522,CESC,
TCGA-EA-A410-01,0.829477249,0.688932709,0.858359119,1.20400329,0.96635223,0.802615937,115.7685845,CESC,
TCGA-VS-A957-01,0.970308438,0.917100848,0.883974383,1.058017164,1.097665788,1.037474463,241.3193849,CESC,
TCGA-Q1-A73O-01,0.716319115,0.763247284,0.73961182,0.938515118,0.968506851,1.03195658,216.2415578,CESC,
TCGA-VS-A9V3-01,1.047745106,1.022102686,0.915588861,1.025087911,1.144340163,1.116333684,154.1082194,CESC,
TCGA-FU-A3WB-01,1.090202375,0.979670646,0.926330655,1.112825397,1.176904131,1.057582021,125.4614212,CESC,
TCGA-VS-A94X-01,1.345853624,1.292177968,0.800508905,1.041538904,1.681247536,1.61419562,214.2572184,CESC,
TCGA-HM-A3JJ-01,1.118145811,1.102731718,0.852892885,1.013978099,1.311003797,1.292931079,375.4039448,CESC,
TCGA-MU-A51Y-01,0.905738753,0.870274559,0.883382341,1.040750581,1.025307742,0.985161825,81.80969969,CESC,
TCGA-JX-A3PZ-01,0.551068744,0.546897651,0.590313409,1.007626825,0.933518933,0.926453038,80.68340138,CESC,
TCGA-C5-A1MN-01,0.770810158,0.710973451,0.733653059,1.084161662,1.05064669,0.96908674,55.23075715,CESC,
TCGA-FU-A57G-01,0.843004322,0.764373001,0.850963074,1.102870353,0.990647359,0.898244618,128.4978134,CESC,
TCGA-C5-A0TN-01,0.738652374,0.507626184,0.662468808,1.455110863,1.114999476,0.76626428,88.8684857,CESC,
TCGA-C5-A7CM-01,0.606741695,0.571952341,0.68896757,1.060825617,0.88065349,0.830158582,220.6781529,CESC,
TCGA-FU-A3NI-01,1.01668354,0.497367023,0.773205208,2.044131383,1.314894842,0.643253586,26.37135873,CESC,
TCGA-C5-A7UE-01,0.534806084,0.502831513,0.6221104,1.063589036,0.859664272,0.808267332,277.7417022,CESC,
TCGA-VS-A9V5-01,0.970298579,0.890053356,0.881540074,1.090157767,1.100685729,1.009657283,277.2223954,CESC,
TCGA-FU-A23K-01,0.286640079,0.318820899,0.404304738,0.899063018,0.708970368,0.788565824,565.4673832,CESC,
TCGA-MA-AA41-01,0.55139287,0.549713494,0.68725936,1.003055003,0.802306818,0.799863234,15.55061788,CESC,
TCGA-EA-A3HQ-01,0.886361432,0.59373468,0.831595905,1.492857772,1.065855936,0.713970182,4.480935624,CESC,
TCGA-EK-A2R7-01,0.67025594,0.678193,0.767433817,0.988296754,0.873372954,0.883715292,189.5585868,CESC,
TCGA-C5-A7X5-01,0.885303136,0.78344901,0.699770224,1.130007345,1.265134048,1.119580375,53.97053188,CESC,
TCGA-Q1-A73R-01,1.097236164,1.10470259,1,0.993241234,1.097236164,1.10470259,206.1284743,CESC,
